,sentimen,before,after
502,negatif,masak kebijakan ekonomi nasional hanya di dasarkan pada keluhan satu dua orang harga mahal mau dibawa kemana ekonomi negara ini ðÿ˜,masak kebijakan ekonomi nasional hanya di dasarkan pada keluhan satu dua orang harga mahal mau dibawa kemana ekonomi negara ini
503,positif,beneran itu paling kocak kemaren ditambah lagi pas uno diajarin ekonomi makro ama pak jokowi anjaaay lulusan summa cum laude diajarin ðÿ˜…ðÿ˜…ðÿ˜…ðÿ˜…ðÿ˜…ðÿ˜…ðÿ˜… tamat dah itu pasangan dua ðÿ˜…ðÿ˜…ðÿ˜…ðÿ˜…ðÿ˜…,beneran itu paling kocak kemaren ditambah lagi pas uno diajarin ekonomi makro ama pak jokowi anjaaay lulusan summa cum laude diajarin tamat dah itu pasangan dua
505,netral,boleh ketemuan ya kita berapa nomor whatsapp ente saya di pebayuran bekasi petani di pebayuran ga ada masalah harga fluktuatif normal kisaran sampai per kilo untuk gabah kering ,boleh ketemuan ya kita berapa nomor whatsapp ente saya di pebayuran bekasi petani di pebayuran ga ada masalah harga fluktuatif normal kisaran sampai per kilo untuk gabah kering
508,negatif,sandi uno bicara soal ekonomi global yg buat contoh sample ibu murjiah sama ibu paijem dari tegal hahahhahaha ,sandi uno bicara soal ekonomi global yg buat contoh sample ibu murjiah sama ibu paijem dari tegal hahahhahaha
510,negatif,sebetulnya pak prabowo mau bilang lu jadi presiden tahun ngapain aje gitu lo mbak polos banget pertmbuhan ekonomi meroket dari jadi hebat ga tuh ,sebetulnya pak prabowo mau bilang lu jadi presiden tahun ngapain aje gitu lo mbak polos banget pertmbuhan ekonomi meroket dari jadi hebat ga tuh
511,netral, sementara itu prabowo tadi malam memuji menyarankan agar indo meniru tiongkok dalam perekonomian pemberantasan kemiskinan  â€¦,sementara itu prabowo tadi malam memuji menyarankan agar indo meniru tiongkok dalam perekonomian pemberantasan kemiskinan
514,negatif,m m m hhhhhh oke deh gini prestasi bapak sandi dalam membangkitkan ekonomi secara signifikan apa solusi bapak prabowo mengentaskan pendidikan orang orang bodoh seperti apa kalau memang pemerintahan sekarang buruk sistem apa yang harus diubah satu aja dan solusi  â€¦,m m m hhhhhh oke deh gini prestasi bapak sandi dalam membangkitkan ekonomi secara signifikan apa solusi bapak prabowo mengentaskan pendidikan orang orang bodoh seperti apa kalau memang pemerintahan sekarang buruk sistem apa yang harus diubah satu aja dan solusi
515,netral,tidak impor hal yang mudah imbasnya harga sembako naik ente bakal kaing karena harga mahal semakin banyak produksi harga jual jadi murah yang rugi petani juga bukan jumlahnya yg digenjot tapi link ke pembeli yg perlu diperbaiki maka perlunya melek teknologi ,tidak impor hal yang mudah imbasnya harga sembako naik ente bakal kaing karena harga mahal semakin banyak produksi harga jual jadi murah yang rugi petani juga bukan jumlahnya yg digenjot tapi link ke pembeli yg perlu diperbaiki maka perlunya melek teknologi
516,negatif,itu sama kayak tentara dulu mbak zaman firaun tentara itu ndak digaji hanya dikasih kekuasaan utk kelola sesuatu saja bahkan kalau perang yang dipakai adalah para budak sebagai pasukan berani mati profesi prabowo itu dulu adalah pekerjaannya para budak dunia berkembang ,itu sama kayak tentara dulu mbak zaman firaun tentara itu ndak digaji hanya dikasih kekuasaan utk kelola sesuatu saja bahkan kalau perang yang dipakai adalah para budak sebagai pasukan berani mati profesi prabowo itu dulu adalah pekerjaannya para budak dunia berkembang
518,positif,wajar pak jokowi mengucapkan terima kasih istriku pada ibu iriana karena berkat istri yg tidak pungam sok sokan beliau bisa fokus memperbaiki ekonomi kita yg sudah salah arah berpuluh tahun kata prabowo loh dan berhasil nyataðÿ‘ðÿ»,wajar pak jokowi mengucapkan terima kasih istriku pada ibu iriana karena berkat istri yg tidak pungam sok sokan beliau bisa fokus memperbaiki ekonomi kita yg sudah salah arah berpuluh tahun kata prabowo loh dan berhasil
519,positif,bnyk beramal jgn salahkan presiden otaknya gak bs jdi kurang enak n harga jualnya mahal jadinya sepi pembeli ðÿðÿ,bnyk beramal jgn salahkan presiden otaknya gak bs jdi kurang enak n harga jualnya mahal jadinya sepi pembeli
520,netral,kenapa skrg lesu krn daya beli berkurang sebabnya biaya hidup mahal tdl naik bbm naik tol mahal pajak mahal berimbas kepada biaya produksi dan transportasi besar sehingga harga hrs naik harga naik konsumen turun pendapatanpun ikut turun ,kenapa skrg lesu krn daya beli berkurang sebabnya biaya hidup mahal tdl naik bbm naik tol mahal pajak mahal berimbas kepada biaya produksi dan transportasi besar sehingga harga hrs naik harga naik konsumen turun pendapatanpun ikut turun
522,negatif,bego lu itu kan drama hoax kubu mas wowo lagian partai demokrat sudah di lecehkan aja msh aja koarâ² ga punya harga diri lu ðÿ˜,bego lu itu kan drama hoax kubu mas wowo lagian partai demokrat sudah di lecehkan aja msh aja ga punya harga diri lu
523,negatif,tolol yng mengembangkan digital jangan yg busung lapar lah emang manusia indonesia cuma satu pakai pendekatan ekonomi makro bukan pakai satu dua kasus duit kan berputar dihasilkan di industri a kemudian diputar ke perbaikan busung lapar paham gak ente ,tolol yng mengembangkan digital jangan yg busung lapar lah emang manusia indonesia cuma satu pakai pendekatan ekonomi makro bukan pakai satu dua kasus duit kan berputar dihasilkan di industri a kemudian diputar ke perbaikan busung lapar paham gak ente
526,negatif,edunnn sekelas menterinya pak jokowi sekelas pejabatnya cakiminow dpp pkb bisanya nyebar hoax kemkominfo rudiantara id digaji rakyat ngapain aja klo temen sendiri nyebar hoax dibiarkan ,edunnn sekelas menterinya pak jokowi sekelas pejabatnya cakiminow dpp pkb bisanya nyebar hoax kemkominfo rudiantara id digaji rakyat ngapain aja klo temen sendiri nyebar hoax dibiarkan
527,netral,nyatanya pemerintah di era jokowi sangat mendukung perkembangan ekonomi digitalâ bukansalahbapak jokowi menang total debat terima kasih istriku prabowo salahkan sby,nyatanya pemerintah di era jokowi sangat mendukung perkembangan ekonomi bukansalahbapak jokowi menang total debat terima kasih istriku prabowo salahkan sby
530,negatif,ada yg bilang trans papua mrt karya jokowi heboh satu indonesia memprotes pernyataan itu satu orang yg lainnya bilang pembangunan ekonomi salah arah bkn salah jokowi tp salah presiden sebelumâ²nya diam satu indonesia krik krik krik ternyata satu org ini sungguh sakti ,ada yg bilang trans papua mrt karya jokowi heboh satu indonesia memprotes pernyataan itu satu orang yg lainnya bilang pembangunan ekonomi salah arah bkn salah jokowi tp salah presiden diam satu indonesia krik krik krik ternyata satu org ini sungguh sakti
531,negatif,overheard ðÿ‘§ ehmm jokowi bagus sih di segi pembangunan ðÿž iyaa ekonomi jg makin maju ðÿ‘§ tapi ya gue males sih milih dia soalnya pembangunannya ga gua rasain dia bikin jalan tol gua kan kemana naik motor awas aja lu mudik lewat tol ya bu ,overheard ehmm jokowi bagus sih di segi pembangunan iyaa ekonomi jg makin maju tapi ya gue males sih milih dia soalnya pembangunannya ga gua rasain dia bikin jalan tol gua kan kemana naik motor awas aja lu mudik lewat tol ya bu
532,positif,mau beramal terus setiap bulan selama tahun pilih prabowo sandiuno gaji mereka sebagai ri satu dan dua selama tahun akan disedekahkan allah mahakaya para pemilihnya pasti kebagian berkahnya gak mau ,mau beramal terus setiap bulan selama tahun pilih prabowo sandiuno gaji mereka sebagai ri satu dan dua selama tahun akan disedekahkan allah mahakaya para pemilihnya pasti kebagian berkahnya gak mau
535,negatif,pak jokowi terlihat tidak paham soal ekonomi makro dan mikro romlah ðÿ˜‚ðÿ˜‚ðÿ˜‚,pak jokowi terlihat tidak paham soal ekonomi makro dan mikro romlah
536,netral,dear bapak jokowi prabowo saya butuh kartu skincare yang unlimited dan kartu potongan harga kalo beli gincu ,dear bapak jokowi prabowo saya butuh kartu skincare yang unlimited dan kartu potongan harga kalo beli gincu
537,negatif,hahaha peluang lapangan kerja elo hitung berapa warga negara indonesia yg main esport terus berapa yg punya penghasilan dari esport nggak ada seujung kuku jadi sia sia prioritaskan lapangan kerja ekonomi mikro swasembada pangan kita masih negara berkembang bukan maju ,hahaha peluang lapangan kerja elo hitung berapa warga negara indonesia yg main esport terus berapa yg punya penghasilan dari esport nggak ada seujung kuku jadi sia sia prioritaskan lapangan kerja ekonomi mikro swasembada pangan kita masih negara berkembang bukan maju
539,netral,jokowi tahun ke depan ekonomi indonesia makin kuat  â€¦,jokowi tahun ke depan ekonomi indonesia makin kuat
542,positif,pembahasan perekonomian yg digagas prabowo sandi menurunkan tarif harga yg kian meroket menjadi stabil itu yg aku tunggu ,pembahasan perekonomian yg digagas prabowo sandi menurunkan tarif harga yg kian meroket menjadi stabil itu yg aku tunggu
543,positif,itu bisnis hardware bukan esport kalau kita pengekspor hardware seperti itu gw dukung tapi ini kita sebagai user pengaruh kepada ke ekonomian kita nggak ada seujung jari ,itu bisnis hardware bukan esport kalau kita pengekspor hardware seperti itu gw dukung tapi ini kita sebagai user pengaruh kepada ke ekonomian kita nggak ada seujung jari
544,netral,tak ambil gaji jika menang pilpres prabowo sandi ikuti sederet presiden terkenal prabowo â€¦,tak ambil gaji jika menang pilpres prabowo sandi ikuti sederet presiden terkenal prabowo
545,negatif,emg bisa ya saksi menghalangi dia bukannya cmn ngejelasin aja yg menentukan boleh tidaknya kan panitianya gmn shi apa kami pikir itu panitianya digaji prabowo ya bukan digaji jokowi ðÿ¤¦ðÿ»â€â‚ï¸ðÿ˜…ðÿ¤£ðÿ¤£ðÿ¤£,emg bisa ya saksi menghalangi dia bukannya cmn ngejelasin aja yg menentukan boleh tidaknya kan panitianya gmn shi apa kami pikir itu panitianya digaji prabowo ya bukan digaji jokowi
546,netral,kan pak bowo sdh ungkap semlm waktu salah kelola perekonomian presiden salah pak jokowi kata pak bowo ,kan pak bowo sdh ungkap semlm waktu salah kelola perekonomian presiden salah pak jokowi kata pak bowo
547,netral,arah perekonomian indonesia salah kata prabowo warta ekonomi  â€¦,arah perekonomian indonesia salah kata prabowo warta ekonomi
549,negatif,mereka bhkan kalah dari cina soal ekonomi sama dgan korut soal persenjataan arttinya lae ku sehebat apa pun pemimpin negara kita ini orang miskin tidak akan bisa di hilangkan ,mereka bhkan kalah dari cina soal ekonomi sama dgan korut soal persenjataan arttinya lae ku sehebat apa pun pemimpin negara kita ini orang miskin tidak akan bisa di hilangkan
550,negatif,ketika prabowo bilang agar contoh cina sepertinya ingin buruhnya kerja satu jam sehari libur cuma hari minggu trus gaji buruhnya ga dibayar seperti nasib satu buruhnya yg gajinya terkatung katung bertahun tahun  â€¦,ketika prabowo bilang agar contoh cina sepertinya ingin buruhnya kerja satu jam sehari libur cuma hari minggu trus gaji buruhnya ga dibayar seperti nasib satu buruhnya yg gajinya terkatung katung bertahun tahun
552,positif,pasti tps tusuk prabowo sandi nkri harga mati ,pasti tps tusuk prabowo sandi nkri harga mati
553,positif,sudah waktunya ganti pemimpin karena kami butuh perubahan tahun pak jokowi memang membangun tetapi sdm malah menurun dan kurang dalam ekonomi pendapatan perkavita rakyat jelata waktunya ganti pemimpin waktunya perubahan ,sudah waktunya ganti pemimpin karena kami butuh perubahan tahun pak jokowi memang membangun tetapi sdm malah menurun dan kurang dalam ekonomi pendapatan perkavita rakyat jelata waktunya ganti pemimpin waktunya perubahan
554,positif,alhamdulillah bang sandi semoga bisa memimpin negeri ini bersama pak prabowo kami dukung kebijakan pak prabowo bersama bang sandi dalam memperbaiki ekonomi yg terpuruk dalam tahun terakhir salam dari kami agung s anfaunnas surabaya ,alhamdulillah bang sandi semoga bisa memimpin negeri ini bersama pak prabowo kami dukung kebijakan pak prabowo bersama bang sandi dalam memperbaiki ekonomi yg terpuruk dalam tahun terakhir salam dari kami agung s anfaunnas surabaya
557,netral,pernyataan prabowo subianto dalam debat capres tadi malam yang menyebutkan penanganan ekonomi adalah kesalahan presiden sebelumnya dijadikan bumerang oleh tkn jokowi maruf  â€¦,pernyataan prabowo subianto dalam debat capres tadi malam yang menyebutkan penanganan ekonomi adalah kesalahan presiden sebelumnya dijadikan bumerang oleh tkn jokowi maruf
558,negatif,bagi jokowi rakyat indonesia sudah makmur ekonomi naik itu suatu prestasi luar biasa alias meroket tapi yg bikin saya bingung kenapa mesti keluar kartu kartu lagi ðÿ˜‚ðÿ˜‚ðÿ˜‚,bagi jokowi rakyat indonesia sudah makmur ekonomi naik itu suatu prestasi luar biasa alias meroket tapi yg bikin saya bingung kenapa mesti keluar kartu kartu lagi
559,netral,gaji ditransfer aja hemat ongkos ðÿ˜,gaji ditransfer aja hemat ongkos
562,negatif,terus pencabutan subsidi tu kmana larinya pembangunan infrastruktur kan hasil ngutang ekonomi yg ktanya meroket nyatanya macet yg jelas dipake korupsi partai pendukung khususnya pdip salut buat loe yg g perlu subsidi tapi apakah rakyat indonesia setara sama loe ekonominya ,terus pencabutan subsidi tu kmana larinya pembangunan infrastruktur kan hasil ngutang ekonomi yg ktanya meroket nyatanya macet yg jelas dipake korupsi partai pendukung khususnya pdip salut buat loe yg g perlu subsidi tapi apakah rakyat indonesia setara sama loe ekonominya
563,positif,jokowi tetap sederhana di mata saya di mata saya meskipun sepatu jokowi harganya juta dimata saya jokowi tetap sederhana mau pake baju hugo boss pun di mata saya jokowi tetap terlihat  â€¦,jokowi tetap sederhana di mata saya di mata saya meskipun sepatu jokowi harganya juta dimata saya jokowi tetap sederhana mau pake baju hugo boss pun di mata saya jokowi tetap terlihat
565,netral,meneropong kondisi makro ekonomi indonesia di era jokowi  â€¦,meneropong kondisi makro ekonomi indonesia di era jokowi
566,negatif,baik kan tim nya pak jokowi dikasih duit katanya karena kami paham betapa gembel nya hidupnya kampret makanya rela harga diri ditukar sama uang yg buat beli bensin mobil aja kagak cukup ðÿ¤­ðÿ¤­,baik kan tim nya pak jokowi dikasih duit katanya karena kami paham betapa gembel nya hidupnya kampret makanya rela harga diri ditukar sama uang yg buat beli bensin mobil aja kagak cukup
567,negatif,bukan hanya kurang milenial tapi memang dia sama sekali ga paham potensi bisnis di dunia digitalisasi apalagi jika itu tentang ekonomi kreatif dan era industri apa yang dia tahu nothing sementara saat ini pemerintahan jokowi sudah menyiapkan infrastruktur ke arah sana ,bukan hanya kurang milenial tapi memang dia sama sekali ga paham potensi bisnis di dunia digitalisasi apalagi jika itu tentang ekonomi kreatif dan era industri apa yang dia tahu nothing sementara saat ini pemerintahan jokowi sudah menyiapkan infrastruktur ke arah sana
568,negatif,bisa aja sih ngikutin mereka tp mereka kan komunis mau sistem ekonomi kita komunis ,bisa aja sih ngikutin mereka tp mereka kan komunis mau sistem ekonomi kita komunis
570,netral,pernyataan prabowo buat demokrat marah warta ekonomi  â€¦,pernyataan prabowo buat demokrat marah warta ekonomi
572,positif,loh itu gusdur yah saya dukung prabowo karna fatwah gusdur kalau pak prabowo presiden yg paking ikhlas insya allah tahun ini terbikti meski beliau pernah kalah berkali beliau tetap ikhlas melanjutkn perjuangan tdi mlm sya dengar dari sandiuno tdk akan terima gaji ,loh itu gusdur yah saya dukung prabowo karna fatwah gusdur kalau pak prabowo presiden yg paking ikhlas insya allah tahun ini terbikti meski beliau pernah kalah berkali beliau tetap ikhlas melanjutkn perjuangan tdi mlm sya dengar dari sandiuno tdk akan terima gaji
