,sentimen,before,after
268,positif,"nasionalisme beliau luar biasa didunia internasional, dalam beberapa hari ingin pemilu beliau masih saja berkunjung dan memberikan solusi kerja sama perkembangan ekonomi indonesia yang akan datang, mantab bapak jokowidodo lanjutkan",nasionalisme beliau luar biasa didunia internasional dalam beberapa hari ingin pemilu beliau masih saja berkunjung dan memberikan solusi kerja sama perkembangan ekonomi indonesia yang akan datang mantab bapak jokowidodo lanjutkan
269,netral,. jokowi juga mampu mengimbangi serangan prabosan soal mikro. dia bahkan sengaja menyeret prabosan dengan visi makro nya dibidang ekonomi digital dan membahasnya dari sisi mikro. disini sandi mengalami kesalahan fatal dengan menyebut big data untuk e-ktp., jokowi juga mampu mengimbangi serangan prabosan soal mikro dia bahkan sengaja menyeret prabosan dengan visi makro nya dibidang ekonomi digital dan membahasnya dari sisi mikro disini sandi mengalami kesalahan fatal dengan menyebut big data untuk e ktp 
270,netral,"gas normal"" aja kg @rb bbm aman"" saja,malah setara harga seluruh indonesia ga seperti  artinya keadilan sosial bagi seluruh rakyat indonesia sembako normal"" aja,mas saya ini jualan makanan jadi setiap hari belanja ke pasar, belanja ga,bilang mahalðÿ˜‚ ojo dumehðÿ™",gas normal aja kg rb bbm aman saja malah setara harga seluruh indonesia ga seperti artinya keadilan sosial bagi seluruh rakyat indonesia sembako normal aja mas saya ini jualan makanan jadi setiap hari belanja ke pasar belanja ga bilang mahalðÿ˜‚ ojo dumehðÿ™
271,netral,"prabowo sebut ekonomi indonesia salah arah karena presiden sebelum jokowi, kader demokrat : kita keluar koalisi",prabowo sebut ekonomi indonesia salah arah karena presiden sebelum jokowi kader demokrat kita keluar koalisi
272,positif,"do u want to test ur vice president, sir? ðÿ˜ saat ini hanya @prabowo @sandiuno solusi utk indonesia. mau harga bhn pokok terjangkau, lapangan kerja tersedia, kesejahteraan dan status guru lbh baik, tenaga medis & pasien di perbaiki, maka tusuk prabowo sandi ðÿ¤—ðÿ¤—ðÿ¤—ðÿ¤—ðÿ˜ðÿ˜ðÿ˜ðÿ˜",do u want to test ur vice president sir ðÿ˜ saat ini hanya prabowo sandiuno solusi utk indonesia mau harga bhn pokok terjangkau lapangan kerja tersedia kesejahteraan dan status guru lbh baik tenaga medis pasien di perbaiki maka tusuk prabowo sandi ðÿ¤—ðÿ¤—ðÿ¤—ðÿ¤—ðÿ˜ðÿ˜ðÿ˜ðÿ˜
273,netral,presiden jokowi dan raja salman sepakat tingkatkan kerjasama ekonomi   â€¦ lewat @berita_rri,presiden jokowi dan raja salman sepakat tingkatkan kerjasama ekonomi  â€¦ lewat berita rri
274,positif,"alhamdulillah, dalam membangun ekonomi dan pemerataan yang adil pasti akan mengalami batu aral dan pasti akan ada pihak yang merasa jadi korban.... tapi apa yang bapak kerjakan dan lakukan saat ini saya percaya dan yakin suatu saat anak dan cucu saya yang merasakannya",alhamdulillah dalam membangun ekonomi dan pemerataan yang adil pasti akan mengalami batu aral dan pasti akan ada pihak yang merasa jadi korban tapi apa yang bapak kerjakan dan lakukan saat ini saya percaya dan yakin suatu saat anak dan cucu saya yang merasakannya
275,positif,udah jelas unggul @prabowo dong. menang telak.....!!! ekonomi memang jagonya pak @sandiuno.,udah jelas unggul prabowo dong menang telak ekonomi memang jagonya pak sandiuno 
276,netral,jika terpilih prabowo-sandi akan sumbangkan gajinya untuk anak yatim dan dhuafa,jika terpilih prabowo sandi akan sumbangkan gajinya untuk anak yatim dan dhuafa
277,positif,"ekonomi salah satu kebangkitan bangsa,teruskan perjuagan pak prabowo_sandi,kami dari padang lawas,sumattra utara (rajuddin harahap)selalu bersama  prabowo-sandi do'a dan dukugan sama kita do'akan,menjadi pak presiden dan wakil presiden thn ,amin.",ekonomi salah satu kebangkitan bangsa teruskan perjuagan pak prabowo sandi kami dari padang lawas sumattra utara rajuddin harahap selalu bersama prabowo sandi doa dan dukugan sama kita doakan menjadi pak presiden dan wakil presiden thn amin 
278,netral,"presiden @jokowi dan raja salman menggelar pertemuan bilateral di istana pribadi raja (al-qasr al-khas), minggu (/) sore.  dalam pertemuan tersebut presiden @jokowi dan raja salman sepakat akan meningkatkan kerja sama di bidang ekonomi. (foto dan berita biro pers setpres)",presiden jokowi dan raja salman menggelar pertemuan bilateral di istana pribadi raja al qasr al khas minggu sore dalam pertemuan tersebut presiden jokowi dan raja salman sepakat akan meningkatkan kerja sama di bidang ekonomi foto dan berita biro pers setpres 
279,netral,"kalo dekat"" hari h biasanya harga tiketnya turun",kalo dekat hari h biasanya harga tiketnya turun
280,netral,jokowi-salman sepakati peningkatan kerjasama ekonomi   â€¦,jokowi salman sepakati peningkatan kerjasama ekonomi  â€¦
281,netral,"menang pilpres , prabowo-sandi komitmen tidak ambil gaji walapun serupiah   â€¦ lewat @",menang pilpres prabowo sandi komitmen tidak ambil gaji walapun serupiah  â€¦ lewat 
282,positif,wajib...pak jokowi dua periode harga mati....,wajib pak jokowi dua periode harga mati 
283,negatif,bikin puisi tentang ekonomi  persen kayak nya,bikin puisi tentang ekonomi persen kayak nya
284,negatif,ada bukti harga barang di sana turun karena tol ???,ada bukti harga barang di sana turun karena tol 
285,netral,jokowi dan salman sepakati peningkatan kerja sama ekonomi - antara news jawa barat  â€¦,jokowi dan salman sepakati peningkatan kerja sama ekonomi antara news jawa barat â€¦
286,positif,"siapapun nnti presidennya, tolong program pertamanya harga tiket pesawat buat bulan puasa & lebaran diturunin kyk tahun kmren. kasian kami anak rantau yg rindu rumah, mau puasa & lebaran dirumah. kangen masakan emak :â€)  cc: @jokowi @sandiuno @prabowo",siapapun nnti presidennya tolong program pertamanya harga tiket pesawat buat bulan puasa lebaran diturunin kyk tahun kmren kasian kami anak rantau yg rindu rumah mau puasa lebaran dirumah kangen masakan emak â€ cc jokowi sandiuno prabowo
287,netral,inilah cara meningkatkan tax ratio tanpa membuat ekonomi terguncang @ditjenpajakri @prabowo dan @sandiuno jga di ninu ninu donk  â€¦,inilah cara meningkatkan tax ratio tanpa membuat ekonomi terguncang ditjenpajakri prabowo dan sandiuno jga di ninu ninu donk  â€¦
288,netral,jika terpilih prabowo-sandi akan sumbangkan gajinya untuk anak yatim dan dhuafa   â€¦ lewat @suaraislamon,jika terpilih prabowo sandi akan sumbangkan gajinya untuk anak yatim dan dhuafa  â€¦ lewat suaraislamon
289,netral,"jika terpilih, prabowo janji turunkan harga listrik di  hari pertama : okezone news   â€¦",jika terpilih prabowo janji turunkan harga listrik di hari pertama okezone news  â€¦
290,positif,"debat pamungkas : jokowi : visi dan misinya jauh kedepan. namun, terlalu jawani untuk debat.  m. amin : surprise elemen !  prabowo : mengusung program pelita-nya orba.  sandi uno : excellent closing. namun, kena smash jokowi di ekonomi makro.   nice debat !",debat pamungkas jokowi visi dan misinya jauh kedepan namun terlalu jawani untuk debat m amin surprise elemen prabowo mengusung program pelita nya orba sandi uno excellent closing namun kena smash jokowi di ekonomi makro nice debat 
291,negatif,lah terus gaji karyawan yang masih belom dibayar oleh pak prabowo mau dibayar pake apa???,lah terus gaji karyawan yang masih belom dibayar oleh pak prabowo mau dibayar pake apa 
292,netral,"analis politik: soal ekonomi, jokowi kritik kebijakannya sendiri",analis politik soal ekonomi jokowi kritik kebijakannya sendiri
293,netral,"hanya di era pak jokowi, harga bbm di papua sama dengan harga di jawa. indonesia maju pilih orang baik pilih jelas islamnya pilih baju putih",hanya di era pak jokowi harga bbm di papua sama dengan harga di jawa indonesia maju pilih orang baik pilih jelas islamnya pilih baju putih
294,netral,"kalimat penutup debat terakhir @prabowo @sandiuno ""tidak akan mengambil gaji serupiah pun dan akan diinfaqkan ke kaum du'afa serta anak yatim,"" beranidukung april pilih prabowo sandi",kalimat penutup debat terakhir prabowo sandiuno tidak akan mengambil gaji serupiah pun dan akan diinfaqkan ke kaum duafa serta anak yatim beranidukung april pilih prabowo sandi
295,negatif,trus yang bayar pajak siapa???!!! udah dipikirin ngga sama jokowi??,trus yang bayar pajak siapa udah dipikirin ngga sama jokowi 
296,positif,"dengan jt lebih penggunaan game online. artinya ada pasar, ada konsumen, ada transaksi, ada puluhan developer game yang berdiri, rubuan lapangan kerjaada  pajak yang masuk. pajak ya buat apa? buat subsidi pertalite motor mio lu! buat kjp lu! buat kip lu! ngerti lu??",dengan jt lebih penggunaan game online artinya ada pasar ada konsumen ada transaksi ada puluhan developer game yang berdiri rubuan lapangan kerjaada pajak yang masuk pajak ya buat apa buat subsidi pertalite motor mio lu buat kjp lu buat kip lu ngerti lu 
297,positif,masukan..harga tolnya disubsidi dulu pak...yang penting ramai dan banyak yang bisa menikmati,masukan harga tolnya disubsidi dulu pak yang penting ramai dan banyak yang bisa menikmati
298,negatif,"jl tol hanya utk kalangan menengah keatas, menegah kebwh jgnkan lwt tol motor aja gk punya. dan warung di pinggir jln yg bkn tol pd tutup krn sbagian pembelinya lewat tol dan mkn, belanja di rest area. gmn mau mempercepat pertumbuhan ekonomi.",jl tol hanya utk kalangan menengah keatas menegah kebwh jgnkan lwt tol motor aja gk punya dan warung di pinggir jln yg bkn tol pd tutup krn sbagian pembelinya lewat tol dan mkn belanja di rest area gmn mau mempercepat pertumbuhan ekonomi 
299,positif,"pasangan nomor satu ini akan terus memperjuangkan nilai islam sebagai spirit transformasi dan perdamaian di semua bidang terutama pendidikan, dakwah, ekonomi dan kesehatan. pilih orang baik pilih jelas islamnya pilih baju putih",pasangan nomor satu ini akan terus memperjuangkan nilai islam sebagai spirit transformasi dan perdamaian di semua bidang terutama pendidikan dakwah ekonomi dan kesehatan pilih orang baik pilih jelas islamnya pilih baju putih
300,netral,"buat yang ciwi-ciwi, mau harga skincare turun? tusuk prabowo sandi!",buat yang ciwi ciwi mau harga skincare turun tusuk prabowo sandi 
301,positif,masih ragukah anda dengan pas dua   prabowo-sandi kembali tegaskan tidak akan ambil gaji bila terpilih  rmol. pasangan calon presiden dan calon wakil presiden...   â€¦,masih ragukah anda dengan pas dua prabowo sandi kembali tegaskan tidak akan ambil gaji bila terpilih rmol pasangan calon presiden dan calon wakil presiden  â€¦
302,netral,pak prabowo siap melanjutkan kerja sama ekonomi dengan arab saudi.,pak prabowo siap melanjutkan kerja sama ekonomi dengan arab saudi 
303,positif,"ah dasar ego aja, gak menghargai wakilnya. lihat dong prabowo dan sandi saling melengkapi",ah dasar ego aja gak menghargai wakilnya lihat dong prabowo dan sandi saling melengkapi
305,netral,bandara kertajati selesai ditangan jokowi sehingga menggerakan ekonomi rakyat. indonesia maju pilih orang baik pilih jelas islamnya pilih baju putih,bandara kertajati selesai ditangan jokowi sehingga menggerakan ekonomi rakyat indonesia maju pilih orang baik pilih jelas islamnya pilih baju putih
306,positif,"negara china sebentar lagi jadi negara adikuasa ekonomi, supaya kita tidak hanya jadi obyek kemajuan ekonomi mereka, kita perlu contoh kiat-kiat dan strategi yang mereka tempuh. uasdifitnah keji dan brutal",negara china sebentar lagi jadi negara adikuasa ekonomi supaya kita tidak hanya jadi obyek kemajuan ekonomi mereka kita perlu contoh kiat kiat dan strategi yang mereka tempuh uasdifitnah keji dan brutal
307,positif,"terima kasih pak, kekurangan selama bpk menjabat insya allah akan disempurnakan pak @prabowo dan bang @sandiuno di -. krn kedepan negara harus fokus perbaiki ekonomi rakyat dan cicil bayar hutang uasdifitnah keji dan brutal",terima kasih pak kekurangan selama bpk menjabat insya allah akan disempurnakan pak prabowo dan bang sandiuno di krn kedepan negara harus fokus perbaiki ekonomi rakyat dan cicil bayar hutang uasdifitnah keji dan brutal
308,negatif,"mobile legend adalah permainan game online pak, pak jokowi ingin merangkul para gamers moba online, apakah itu penting dibahas pak, wong kita kekurangan duit aja masih bisa main moba, yang penting itu sembako murah harga pangan murah, bner yg disampaikan bg sandi debat td malam",mobile legend adalah permainan game online pak pak jokowi ingin merangkul para gamers moba online apakah itu penting dibahas pak wong kita kekurangan duit aja masih bisa main moba yang penting itu sembako murah harga pangan murah bner yg disampaikan bg sandi debat td malam
309,negatif,"eh bego! lu tau ga sekarang banyak perusahaan fintech bisa beli coin, diamond dll.. lu tau ga kalau sekarang iklan lebih milih masang di aplikasi milenial buat jaring konsumen? lu tau ga pendapatan negara dari pajak internet lu? lu sekarang perusahaan it berlomba bikin games?",eh bego lu tau ga sekarang banyak perusahaan fintech bisa beli coin diamond dll lu tau ga kalau sekarang iklan lebih milih masang di aplikasi milenial buat jaring konsumen lu tau ga pendapatan negara dari pajak internet lu lu sekarang perusahaan it berlomba bikin games 
310,negatif,"dengan memprioritaskan perekonomian agraris bukan berarti pemerintah menghambat yg lain bung, tapi ini masalah skala prioritas. duh gw jadi bolak balik ngomong ini, susah bener pahamnga anda ya",dengan memprioritaskan perekonomian agraris bukan berarti pemerintah menghambat yg lain bung tapi ini masalah skala prioritas duh gw jadi bolak balik ngomong ini susah bener pahamnga anda ya
311,positif,"dengan mencoblos pak prabowo dan bang sandi anda telah membantu beramal,karena selama tahun beliau akan memberikan gajinnya kepada kaum dhuafa,anak yatim dll yg membutuhkan prabowo sandi menang",dengan mencoblos pak prabowo dan bang sandi anda telah membantu beramal karena selama tahun beliau akan memberikan gajinnya kepada kaum dhuafa anak yatim dll yg membutuhkan prabowo sandi menang
312,netral,"presiden joko widodo (jokowi) mengatakan, terkendalinya harga-harga komoditas pangan inti bisa dilihat dari tingkat inflasi. jokowi kyai maruf jokowi untuk indonesia makmur jalan sehat sarungan persija day",presiden joko widodo jokowi mengatakan terkendalinya harga harga komoditas pangan inti bisa dilihat dari tingkat inflasi jokowi kyai maruf jokowi untuk indonesia makmur jalan sehat sarungan persija day
314,netral,"presiden @jokowi dan raja salman menggelar pertemuan bilateral di istana pribadi raja, minggu sore,  april . dalam pertemuan yang berlangsung selepas jamuan santap siang itu, presiden jokowi dan raja salman sepakat akan meningkatkan kerja sama di bidang ekonomi.",presiden jokowi dan raja salman menggelar pertemuan bilateral di istana pribadi raja minggu sore april dalam pertemuan yang berlangsung selepas jamuan santap siang itu presiden jokowi dan raja salman sepakat akan meningkatkan kerja sama di bidang ekonomi 
315,positif,"siapapun pilihan pak kiai saya ttp menghargai....walau kita berbeda pak kiaiðÿ™ðÿ™,bimillaahirraohmaanirrohim dengan mengikuti kata hati nurani saya ttp jokowiðÿ˜šðÿ˜šðÿ˜š,yah hati saya lebih besar ke jokowiðÿ˜š",siapapun pilihan pak kiai saya ttp menghargai walau kita berbeda pak kiaiðÿ™ðÿ™ bimillaahirraohmaanirrohim dengan mengikuti kata hati nurani saya ttp jokowiðÿ˜šðÿ˜šðÿ˜š yah hati saya lebih besar ke jokowiðÿ˜š
316,positif,"bersedekah yuk!!!! dengan cara mencoblos dua @prabowo dan @sandiuno sama aja anda sudah beramal, karena gaji mereka akan diberikan kepada anak yatim dan dhuafa. bersedekah yuk!!! save uas",bersedekah yuk dengan cara mencoblos dua prabowo dan sandiuno sama aja anda sudah beramal karena gaji mereka akan diberikan kepada anak yatim dan dhuafa bersedekah yuk save uas
317,netral,prabowo sebut ekonomi indonesia era jokowi salah arah   â€¦,prabowo sebut ekonomi indonesia era jokowi salah arah  â€¦
318,negatif,artinya anda sudah gagal pak.  tahun ngapain aja kalo stagnan di %.. kenapa pas debat malah bahas mobile legend bukan ekonomi indonesia ...!? uasdifitnah keji dan brutal,artinya anda sudah gagal pak tahun ngapain aja kalo stagnan di kenapa pas debat malah bahas mobile legend bukan ekonomi indonesia uasdifitnah keji dan brutal
319,netral,"hal ini terlihat sekali dalam langkah pemerintahan presiden jokowi melakukan pemberdayaan ekonomi keumatan melalui bank wakaf mikro,"" kata ketum arus baru muslimah, munifah syanwani. pilih orang baik pilih jelas islamnya pilih baju putih",hal ini terlihat sekali dalam langkah pemerintahan presiden jokowi melakukan pemberdayaan ekonomi keumatan melalui bank wakaf mikro kata ketum arus baru muslimah munifah syanwani pilih orang baik pilih jelas islamnya pilih baju putih
