,sentimen,before,after
532,positif,mau beramal terus setiap bulan selama 5 tahun??   pilih @prabowo @sandiuno !  gaji mereka sebagai ri-1 dan 2 selama 5 tahun akan disedekahkan ...  allah mahakaya. para pemilihnya pasti kebagian berkahnya.  gak mau?,mau beramal terus setiap bulan selama  tahun??   pilih @prabowo @sandiuno !  gaji mereka sebagai ri-satu dan dua selama  tahun akan disedekahkan ...  allah mahakaya. para pemilihnya pasti kebagian berkahnya.  gak mau?
533,negatif,"bicara soal pajak. soal ingin menaikkan pajak. semuanya serba pajak. pajak sekarang belum bayar, sok sokan mau naikin pajak. sehat prabowo? jokowi menang total debat jokowi putihkan gbk capres02tukang teror","bicara soal pajak. soal ingin menaikkan pajak. semuanya serba pajak. pajak sekarang belum bayar, sok sokan mau naikin pajak. sehat prabowo? jokowi menang total debat jokowi putihkan gbk caprestukang teror"
534,positif,dia juga ingin merasakan peluh keringat yg jg dirasakan pendukungnya yg sdh berkumpul sejak pagi..itulah penghargaan tertinggi utk rakyat 17april coblos baju putih 17april coblos baju putih 17april coblos baju putih 17april coblos baju putih 17april coblos baju putih 01indonesia maju,dia juga ingin merasakan peluh keringat yg jg dirasakan pendukungnya yg sdh berkumpul sejak pagi..itulah penghargaan tertinggi utk rakyat april coblos baju putih april coblos baju putih april coblos baju putih april coblos baju putih april coblos baju putih indonesia maju
538,negatif,lah kalian yg mulai kata nya klo gak milih jokowi gak bleh naik tol pas lebaran.   kalian lupa lwt tol bayar pembangunan tol dari pajak rakyat.. hasil ngutang jga yg bayar rakyat emang jokowi doang yg bayar mikir.  1 lgi gw cma pengen memperjelas maksud klian bkn menyerang kalian,lah kalian yg mulai kata nya klo gak milih jokowi gak bleh naik tol pas lebaran.   kalian lupa lwt tol bayar pembangunan tol dari pajak rakyat.. hasil ngutang jga yg bayar rakyat emang jokowi doang yg bayar mikir.  satu lgi gw cma pengen memperjelas maksud klian bkn menyerang kalian
539,netral,"jokowi: 5 tahun ke depan, ekonomi indonesia makin kuat   â€¦","jokowi:  tahun ke depan, ekonomi indonesia makin kuat   â€¦"
540,positif,"ga ada yg di buat"" dari gestur pak @prabowo  & bang @sandiuno ,semua alami. no pencitraan no nyontek""an. itu menandakan pa ps menghargai rakyat yg mengamanahkan kepercayaan kpd mrk & sandi mengajak org"" yg blm mempunyai pilihan supaya tdk ragu utk mencoblos no.02","ga ada yg di buat"" dari gestur pak @prabowo  & bang @sandiuno ,semua alami. no pencitraan no nyontek""an. itu menandakan pa ps menghargai rakyat yg mengamanahkan kepercayaan kpd mrk & sandi mengajak org"" yg blm mempunyai pilihan supaya tdk ragu utk mencoblos no.dua"
542,positif,pembahasan perekonomian yg digagas prabowo sandi menurunkan tarif2 harga yg kian meroket menjadi stabil... itu yg aku tunggu..,pembahasan perekonomian yg digagas prabowo sandi menurunkan tarif harga yg kian meroket menjadi stabil... itu yg aku tunggu..
546,netral,kan pak bowo sdh ungkap semlm waktu  salah kelola perekonomian presiden2  salah pak jokowi kata pak bowo.,kan pak bowo sdh ungkap semlm waktu  salah kelola perekonomian presiden  salah pak jokowi kata pak bowo.
548,positif,"ternyata ga cuma aku ya yg terheran2. coba lihat video closing statement tusuk prabowo sandi masa ngomongnya enak bener ""kalau pgn harga sembako murah tusuk p-s, kalau tdk pgn impor2 tusuk p-s"" kayanya sorga bgt dah haha takut aja ntar kaya di venezuela","ternyata ga cuma aku ya yg terheran. coba lihat video closing statement tusuk prabowo sandi masa ngomongnya enak bener ""kalau pgn harga sembako murah tusuk p-s, kalau tdk pgn impor tusuk p-s"" kayanya sorga bgt dah haha takut aja ntar kaya di venezuela"
550,negatif,"ketika prabowo bilang agar contoh cina. sepertinya ingin buruhnya kerja 12 jam sehari, libur cuma hari minggu. trus gaji buruhnya ga dibayar. seperti nasib 1.400 buruhnya yg gajinya terkatung-katung bertahun-tahun.   â€¦","ketika prabowo bilang agar contoh cina. sepertinya ingin buruhnya kerja satu jam sehari, libur cuma hari minggu. trus gaji buruhnya ga dibayar. seperti nasib satu. buruhnya yg gajinya terkatung-katung bertahun-tahun.   â€¦"
553,positif,"sudah waktunya ganti pemimpin, karena kami butuh perubahan , 5 tahun pak jokowi memang membangun , tetapi sdm malah menurun dan kurang dalam ekonomi pendapatan perkavita rakyat jelata , waktunya ganti pemimpin , waktunya perubahan.","sudah waktunya ganti pemimpin, karena kami butuh perubahan ,  tahun pak jokowi memang membangun , tetapi sdm malah menurun dan kurang dalam ekonomi pendapatan perkavita rakyat jelata , waktunya ganti pemimpin , waktunya perubahan."
554,positif,alhamdulillah bang sandi. semoga bisa memimpin negeri ini bersama pak prabowo. kami dukung kebijakan pak prabowo bersama bang sandi dalam memperbaiki ekonomi yg terpuruk dalam 4 tahun terakhir.  salam dari kami agung s anfaunnas (surabaya),alhamdulillah bang sandi. semoga bisa memimpin negeri ini bersama pak prabowo. kami dukung kebijakan pak prabowo bersama bang sandi dalam memperbaiki ekonomi yg terpuruk dalam  tahun terakhir.  salam dari kami agung s anfaunnas (surabaya)
558,negatif,"bagi jokowi, rakyat indonesia sudah makmur, ekonomi naik 5% itu suatu prestasi luar biasa alias meroket tapi yg bikin saya bingung kenapa mesti keluar kartu kartu lagi ðÿ˜‚ðÿ˜‚ðÿ˜‚","bagi jokowi, rakyat indonesia sudah makmur, ekonomi naik % itu suatu prestasi luar biasa alias meroket tapi yg bikin saya bingung kenapa mesti keluar kartu kartu lagi ðÿ˜‚ðÿ˜‚ðÿ˜‚"
563,positif,"jokowi tetap sederhana di mata saya  di mata saya...  meskipun sepatu jokowi harganya 100 juta... dimata saya , jokowi tetap sederhana  mau pake baju hugo boss pun... ,di mata saya jokowi tetap terlihat...   â€¦","jokowi tetap sederhana di mata saya  di mata saya...  meskipun sepatu jokowi harganya  juta... dimata saya , jokowi tetap sederhana  mau pake baju hugo boss pun... ,di mata saya jokowi tetap terlihat...   â€¦"
567,negatif,"bukan hanya kurang milenial, tapi memang dia sama sekali ga paham potensi bisnis di dunia digitalisasi. apalagi jika itu tentang ekonomi kreatif dan era industri 4.0 apa yang dia tahu? nothing! sementara, saat ini pemerintahan jokowi sudah menyiapkan infrastruktur ke arah sana.","bukan hanya kurang milenial, tapi memang dia sama sekali ga paham potensi bisnis di dunia digitalisasi. apalagi jika itu tentang ekonomi kreatif dan era industri . apa yang dia tahu? nothing! sementara, saat ini pemerintahan jokowi sudah menyiapkan infrastruktur ke arah sana."
573,positif,@prabowo dan @sandiuno kalau diberi mandat rakyat gak akan ambil gaji. gak di jiplak lagi tah @dennysiregar7 ðÿ˜‚ðÿ˜‚,@prabowo dan @sandiuno kalau diberi mandat rakyat gak akan ambil gaji. gak di jiplak lagi tah @dennysiregar ðÿ˜‚ðÿ˜‚
574,positif,"sepakat,  kubu 02 selalu mengalihkan pertanyaan dgn jawaban menyerang pribadi dan masa kepemimpinan jokowi,  mngkin selama ini mereka lupa infra,ekonomi yg meerrka nikmati saat ini ad hasil kerja jokowi dan mentri2nya.. indonesia timur masi menginginkan jokowi....","sepakat,  kubu dua selalu mengalihkan pertanyaan dgn jawaban menyerang pribadi dan masa kepemimpinan jokowi,  mngkin selama ini mereka lupa infra,ekonomi yg meerrka nikmati saat ini ad hasil kerja jokowi dan mentrinya.. indonesia timur masi menginginkan jokowi...."
575,negatif,akui saja perekonomian indonesia sudah salah arah...toh pak prabowo tdk menyalahkan tapi malah menawarkan solusi utk kembali pada uud 1945 psl 33. jangan sok simpati hanya utk mengadu domba. rakyat butuh solusi bukan pencitraan.,akui saja perekonomian indonesia sudah salah arah...toh pak prabowo tdk menyalahkan tapi malah menawarkan solusi utk kembali pada uud  psl . jangan sok simpati hanya utk mengadu domba. rakyat butuh solusi bukan pencitraan.
576,positif,"selama ini presiden jokowi kunker keliling indonesia bagi2 buku, sembako, sepeda dll itu menggunakan dana taktis presiden senilai 2m, jadi presiden tanpa gembar gembor menyumbangkan gaji udah menyumbang lebih dari nilai gaji yg hanya sekitar 60jt","selama ini presiden jokowi kunker keliling indonesia bagi buku, sembako, sepeda dll itu menggunakan dana taktis presiden senilai m, jadi presiden tanpa gembar gembor menyumbangkan gaji udah menyumbang lebih dari nilai gaji yg hanya sekitar jt"
578,positif,jika 17 april kita mencoblos @prabowo @sandiuno itu berarti kita telah beramal selama 5 tahun karena gaji @prabowo @sandiuno akan disumbangkan kepada dhuafa dan yatim .. inshaa allah uasdifitnah keji dan brutal,jika  april kita mencoblos @prabowo @sandiuno itu berarti kita telah beramal selama  tahun karena gaji @prabowo @sandiuno akan disumbangkan kepada dhuafa dan yatim .. inshaa allah uasdifitnah keji dan brutal
582,positif,"6. benar kata prabowo, ekonomi indonesia salah arah. ekonomi makro salah arah berdampak pd ekonomi mikro. yg merasakan dampak emak2 dn masyarakat kls menengah kebawah. cara pandang yg luar biasa tentang indonesia, didukung pikiran-pikiran besar dan argumentasi yang kuat...",". benar kata prabowo, ekonomi indonesia salah arah. ekonomi makro salah arah berdampak pd ekonomi mikro. yg merasakan dampak emak dn masyarakat kls menengah kebawah. cara pandang yg luar biasa tentang indonesia, didukung pikiran-pikiran besar dan argumentasi yang kuat..."
583,netral,"bila menang pilpres 2019, prabowo subianto dan sandi uno janji tidak ambil gaji  berita breaking peristiwa","bila menang pilpres , prabowo subianto dan sandi uno janji tidak ambil gaji  berita breaking peristiwa"
587,negatif,"tetanggakuh : janji prabowo kalau jadi presiden akan menurunkan harga pangan. aku petani, nanti klo harga2 hasil panen murah aku rugi. jelaslah..mending milih jokowi.   aku: ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ (tetanggaku aja yg gk lulus smp mikirnya lumayan)","tetanggakuh : janji prabowo kalau jadi presiden akan menurunkan harga pangan. aku petani, nanti klo harga hasil panen murah aku rugi. jelaslah..mending milih jokowi.   aku: ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ (tetanggaku aja yg gk lulus smp mikirnya lumayan)"
589,positif,prabowo - sandi menyatakan komitmen tuk tidak mengambil gaji sebagai kepala negara jika nantinya terpilih dalam pilpres 2019. pemilu2019 prabowo sandi gajisandiuntukfakirmiskin,prabowo - sandi menyatakan komitmen tuk tidak mengambil gaji sebagai kepala negara jika nantinya terpilih dalam pilpres . pemilu prabowo sandi gajisandiuntukfakirmiskin
591,negatif,"@prabowo bilang 2030 indonesia akan bubar. pertumbuhan ekonomi 5%, 5% ndasmu.... bagaimana pak tanggapannya? @thearieair @theopieter @fadjroel prabowo salahkan sby bukansalahbapak terima kasih istriku","@prabowo bilang  indonesia akan bubar. pertumbuhan ekonomi %, % ndasmu.... bagaimana pak tanggapannya? @thearieair @theopieter @fadjroel prabowo salahkan sby bukansalahbapak terima kasih istriku"
592,negatif,bagaimana mau lebih baik kalo hidup makin susah dijaman bapak.. harga2 nail listrik baik  bbm naik,bagaimana mau lebih baik kalo hidup makin susah dijaman bapak.. harga nail listrik baik  bbm naik
602,positif,dengan memilih dan coblos no 2 @prabowo @sandiuno maka anda sama dengan infaq 5th karna gajinya prabowosandi di infaqkan kepada kaum dhuafa dan anak yatim di in ah indonesia jatim mantap pilih prabowo jatim mantap pilih prabowo,dengan memilih dan coblos no dua @prabowo @sandiuno maka anda sama dengan infaq th karna gajinya prabowosandi di infaqkan kepada kaum dhuafa dan anak yatim di in ah indonesia jatim mantap pilih prabowo jatim mantap pilih prabowo
603,positif,"saya memang seorang pekerja dan makan gaji,,tapi tidak semua orang seperti saya,,banyak anak2 muda yg sekarang punya talenta dan bakat dalam dunia game,dan itu harus kita apresiasi dan kita dukung,itu maksd dari pernyataan jkw..","saya memang seorang pekerja dan makan gaji,,tapi tidak semua orang seperti saya,,banyak anak muda yg sekarang punya talenta dan bakat dalam dunia game,dan itu harus kita apresiasi dan kita dukung,itu maksd dari pernyataan jkw.."
604,positif,dengan memilih prabowo sandi anda telah bersodaqoh selama 5 tahun. karena gaji prabowo dan sandi akan disedekahkan ke fakir miskin..mantapkan! sebarkan!! @jackvardan uasdifitnah keji dan brutal,dengan memilih prabowo sandi anda telah bersodaqoh selama  tahun. karena gaji prabowo dan sandi akan disedekahkan ke fakir miskin..mantapkan! sebarkan!! @jackvardan uasdifitnah keji dan brutal
606,negatif,"berharap tiap bulan bulan ada pemilu,terus jokowi nyalon terus. lumayan kan bawa 200-300 orang dapetnya 2x gaji umr jakarta wkwk uasdifitnah keji dan brutal bukansalahbapak","berharap tiap bulan bulan ada pemilu,terus jokowi nyalon terus. lumayan kan bawa - orang dapetnya x gaji umr jakarta wkwk uasdifitnah keji dan brutal bukansalahbapak"
608,netral,fadli zon: prabowo hanya ingatkan ekonomi indonesia harus berpijak ke pasal 33 uud 45 indonesia merahputih sunday minggusyantai  â€¦,fadli zon: prabowo hanya ingatkan ekonomi indonesia harus berpijak ke pasal  uud  indonesia merahputih sunday minggusyantai  â€¦
615,netral,"sby di singapur yah, video yg nyebar itu video lawas apapun itu tak masalah jika prabowo menyalahkan pemerintahan sebelumnya tapi akam coba perbaiki. gaji akan disumbangkan meski tunjangan2 lebih besar no problem yg penting niat nya dl, sapa tahu tunjangannya jg disumbangkan.   â€¦","sby di singapur yah, video yg nyebar itu video lawas apapun itu tak masalah jika prabowo menyalahkan pemerintahan sebelumnya tapi akam coba perbaiki. gaji akan disumbangkan meski tunjangan lebih besar no problem yg penting niat nya dl, sapa tahu tunjangannya jg disumbangkan.   â€¦"
616,netral,"@jokowi dalam kampanye akbar di gbk bahwa pancasila, nkri, bhinneka tunggal ika dan uud 1945 sudah final dan harga mati sehingg tidak bisa diganggu gugat. pancasila harga mati lestarikan pancasila","@jokowi dalam kampanye akbar di gbk bahwa pancasila, nkri, bhinneka tunggal ika dan uud  sudah final dan harga mati sehingg tidak bisa diganggu gugat. pancasila harga mati lestarikan pancasila"
621,positif,"ga perlu malu akui kegagalan jika mmg janji-janji tak mampu direalisasi, ingat rakyat memilih krn janji, stop impor, tak cabut subsidi, buka lapangan kerja, ekonomi 7 persen, mobil esemka, dll.. tp hasilnya?? nol.. wajar jika rakyat ingin pemimpin baru. 2019ganti presiden","ga perlu malu akui kegagalan jika mmg janji-janji tak mampu direalisasi, ingat rakyat memilih krn janji, stop impor, tak cabut subsidi, buka lapangan kerja, ekonomi  persen, mobil esemka, dll.. tp hasilnya?? nol.. wajar jika rakyat ingin pemimpin baru. ganti presiden"
624,positif,"tau heran deh, pdhl pemerintahan sblmnya bbm sering tibaâ€ naik, hrga pangan tbtb naik:( skrg paling stabil kok malah kisruh:( emng susah mb kl udh cinta mati sm yg didukung wlpn pak wowo ngelakuin kesalahan kg tetep dibela matiâ€an pdhl jokowi harga mati wkwk:â€™) @nabila44459818","tau heran deh, pdhl pemerintahan sblmnya bbm sering tibaâ€ naik, hrga pangan tbtb naik:( skrg paling stabil kok malah kisruh:( emng susah mb kl udh cinta mati sm yg didukung wlpn pak wowo ngelakuin kesalahan kg tetep dibela matiâ€an pdhl jokowi harga mati wkwk:â€™) @nabila"
626,positif,"komitmen prabowo-sandi akan memberikan gajinya kepada kaum dhuafa.  alhamdulillah subhanallah ini sejarah presiden & wapres indonesia.  cc, @gunromli @dennysiregar7 @permadiaktivis_","komitmen prabowo-sandi akan memberikan gajinya kepada kaum dhuafa.  alhamdulillah subhanallah ini sejarah presiden & wapres indonesia.  cc, @gunromli @dennysiregar @permadiaktivis_"
627,netral,prabowo-sandi mengatakan tak bakal mengambil gaji jika terpilih dalam pilpres 2019. kabar politik pilpres pilpres2019,prabowo-sandi mengatakan tak bakal mengambil gaji jika terpilih dalam pilpres . kabar politik pilpres pilpres
630,positif,"dampak ekonomi tdk langsung asian games 2018, meliputi tahap konstruksi, operasional penyelenggaraan, & kedatangan pengunjung, berkontribusi pd pertumbuhan pdb & nilai tambah ekonomi, peningkatan output sektor, penyerapan tenaga kerja, & peningkatan pendapatan riil. jokowi hebat!","dampak ekonomi tdk langsung asian games , meliputi tahap konstruksi, operasional penyelenggaraan, & kedatangan pengunjung, berkontribusi pd pertumbuhan pdb & nilai tambah ekonomi, peningkatan output sektor, penyerapan tenaga kerja, & peningkatan pendapatan riil. jokowi hebat!"
631,negatif,"kepres dr pak jokowi tgl 17 april hari libur nasional, tolong lindungi hak kami untuk mencoblos pak,di tempat kerja saya kok masih di suruh masuk krj pada 17 april,kalau tdk masuk krj d potong gaji kami,tindak tegas pak bagi pengusaha yg tak taat kepres nya pak jokowi","kepres dr pak jokowi tgl  april hari libur nasional, tolong lindungi hak kami untuk mencoblos pak,di tempat kerja saya kok masih di suruh masuk krj pada  april,kalau tdk masuk krj d potong gaji kami,tindak tegas pak bagi pengusaha yg tak taat kepres nya pak jokowi"
