,sentimen,before,after
518,positif,wajar pak jokowi mengucapkan terima kasih istriku pada ibu iriana karena berkat istri yg tidak pungam sok sokan beliau bisa fokus memperbaiki ekonomi kita yg sudah salah arah berpuluh tahun kata prabowo loh dan berhasil,wajar pak jokowi ucap terima kasih istri pada ibu iriana karena berkat istri yg tidak pungam sok sok beliau bisa fokus baik ekonomi kita yg sudah salah arah puluh tahun kata prabowo loh dan hasil
519,positif,bnyk beramal jgn salahkan presiden otaknya gak bs jdi kurang enak harga jualnya mahal jadinya sepi pembeli,bnyk amal jgn salah presiden otak gak bs jdi kurang enak harga jual mahal jadi sepi beli
520,netral,kenapa skrg lesu krn daya beli berkurang sebabnya biaya hidup mahal tdl naik bbm naik tol mahal pajak mahal berimbas kepada biaya produksi dan transportasi besar sehingga harga hrs naik harga naik konsumen turun pendapatanpun ikut turun,kenapa skrg lesu krn daya beli kurang sebab biaya hidup mahal tdl naik bbm naik tol mahal pajak mahal imbas kepada biaya produksi dan transportasi besar sehingga harga hrs naik harga naik konsumen turun dapat ikut turun
521,negatif,kata siapa mas sesekalia jalan ke karawang sini petani disini menjerit semenjak jokowi harga gabah turun drasti karena banyak impor saat panen raya savepetanikarawang,kata siapa mas sesekalia jalan ke karawang sini tani sini jerit semenjak jokowi harga gabah turun drasti karena banyak impor saat panen raya savepetanikarawang
522,negatif,bego lu itu kan drama hoax kubu mas wowo lagian partai demokrat sudah di lecehkan aja msh aja ga punya harga diri lu,bego lu itu kan drama hoax kubu mas wowo lagi partai demokrat sudah di leceh aja msh aja ga punya harga diri lu
523,negatif,tolol yng mengembangkan digital jangan yg busung lapar lah emang manusia indonesia cuma satu pakai pendekatan ekonomi makro bukan pakai satu dua kasus duit kan berputar dihasilkan di industri kemudian diputar ke perbaikan busung lapar paham gak ente,tolol yng kembang digital jangan yg busung lapar lah emang manusia indonesia cuma satu pakai dekat ekonomi makro bukan pakai satu dua kasus duit kan putar hasil di industri kemudian putar ke baik busung lapar paham gak ente
524,netral,ahy minta prabowo hargai jasa presiden sebelumnya,ahy minta prabowo harga jasa presiden belum
525,negatif,memang sandiuno itu tdk memahami apapun tentang mengelola org disekitarnya yg memberi masukan ekonomi kpd cawapres nya,memang sandiuno itu tdk paham apa tentang kelola org sekitar yg beri masuk ekonomi kpd cawapres nya
526,negatif,edun sekelas menterinya pak jokowi sekelas pejabatnya cakiminow dpp pkb bisanya nyebar hoax kemkominfo rudiantara id digaji rakyat ngapain aja klo temen sendiri nyebar hoax dibiarkan,edun kelas menteri pak jokowi kelas jabat cakiminow dpp pkb bisa nyebar hoax kemkominfo rudiantara id gaji rakyat ngapain aja klo temen sendiri nyebar hoax biar
527,netral,nyatanya pemerintah di era jokowi sangat mendukung perkembangan ekonomi bukansalahbapak jokowi menang total debat terima kasih istriku prabowo salahkan sby,nyata perintah di era jokowi sangat dukung kembang ekonomi bukansalahbapak jokowi menang total debat terima kasih istri prabowo salah sby
528,negatif,ketika wanita lain cerewat pada suaminya terima kasih istriku yang masih belum tau sekarnag dimana kamu hanya cerewet sama tukang sayur yang harganya naik jokowi,ketika wanita lain cerewat pada suami terima kasih istri yang masih belum tau sekarnag mana kamu hanya cerewet sama tukang sayur yang harga naik jokowi
529,positif,kalau pak prabowo saya tau dia dari dulu memang tak ambil gaji semasa masih jadi anggota info dari bpk purna beda orang beda tempat dgr ttg pak prabowo dari mereka saya yakin mereka jujur tusuk prabowo sandi tusuk prabowo sandi,kalau pak prabowo saya tau dia dari dulu memang tak ambil gaji masa masih jadi anggota info dari bpk purna beda orang beda tempat dgr ttg pak prabowo dari mereka saya yakin mereka jujur tusuk prabowo sandi tusuk prabowo sandi
530,negatif,ada yg bilang trans papua mrt karya jokowi heboh satu indonesia memprotes pernyataan itu satu orang yg lainnya bilang pembangunan ekonomi salah arah bkn salah jokowi tp salah presiden diam satu indonesia krik krik krik ternyata satu org ini sungguh sakti,ada yg bilang trans papua mrt karya jokowi heboh satu indonesia protes nyata itu satu orang yg lain bilang bangun ekonomi salah arah bkn salah jokowi tp salah presiden diam satu indonesia krik krik krik nyata satu org ini sungguh sakti
531,negatif,overheard ehmm jokowi bagus sih di segi pembangunan iyaa ekonomi jg makin maju tapi ya gue males sih milih dia soalnya pembangunannya ga gua rasain dia bikin jalan tol gua kan kemana naik motor awas aja lu mudik lewat tol ya bu,overheard ehmm jokowi bagus sih di segi bangun iyaa ekonomi jg makin maju tapi ya gue males sih milih dia soal bangun ga gua rasain dia bikin jalan tol gua kan mana naik motor awas aja lu mudik lewat tol ya bu
532,positif,mau beramal terus setiap bulan selama tahun pilih prabowo sandiuno gaji mereka sebagai ri satu dan dua selama tahun akan disedekahkan allah mahakaya para pemilihnya pasti kebagian berkahnya gak mau,mau amal terus tiap bulan lama tahun pilih prabowo sandiuno gaji mereka bagai ri satu dan dua lama tahun akan sedekah allah mahakaya para pilih pasti bagi berkah gak mau
533,negatif,bicara soal pajak soal ingin menaikkan pajak semuanya serba pajak pajak sekarang belum bayar sok sokan mau naikin pajak sehat prabowo jokowi menang total debat jokowi putihkan gbk caprestukang teror,bicara soal pajak soal ingin naik pajak semua serba pajak pajak sekarang belum bayar sok sok mau naikin pajak sehat prabowo jokowi menang total debat jokowi putih gbk caprestukang teror
534,positif,dia juga ingin merasakan peluh keringat yg jg dirasakan pendukungnya yg sdh berkumpul sejak pagi itulah penghargaan tertinggi utk rakyat april coblos baju putih april coblos baju putih april coblos baju putih april coblos baju putih april coblos baju putih indonesia maju,dia juga ingin rasa peluh keringat yg jg rasa dukung yg sdh kumpul sejak pagi itu harga tinggi utk rakyat april coblos baju putih april coblos baju putih april coblos baju putih april coblos baju putih april coblos baju putih indonesia maju
535,negatif,pak jokowi terlihat tidak paham soal ekonomi makro dan mikro romlah,pak jokowi lihat tidak paham soal ekonomi makro dan mikro romlah
536,netral,dear bapak jokowi prabowo saya butuh kartu skincare yang unlimited dan kartu potongan harga kalo beli gincu,dear bapak jokowi prabowo saya butuh kartu skincare yang unlimited dan kartu potong harga kalo beli gincu
537,negatif,hahaha peluang lapangan kerja elo hitung berapa warga negara indonesia yg main esport terus berapa yg punya penghasilan dari esport nggak ada seujung kuku jadi sia sia prioritaskan lapangan kerja ekonomi mikro swasembada pangan kita masih negara berkembang bukan maju,hahaha peluang lapang kerja elo hitung berapa warga negara indonesia yg main esport terus berapa yg punya hasil dari esport nggak ada ujung kuku jadi sia sia prioritas lapang kerja ekonomi mikro swasembada pangan kita masih negara kembang bukan maju
538,negatif,lah kalian yg mulai kata nya klo gak milih jokowi gak bleh naik tol pas lebaran kalian lupa lwt tol bayar pembangunan tol dari pajak rakyat hasil ngutang jga yg bayar rakyat emang jokowi doang yg bayar mikir satu lgi gw cma pengen memperjelas maksud klian bkn menyerang kalian,lah kalian yg mulai kata nya klo gak milih jokowi gak bleh naik tol pas lebaran kalian lupa lwt tol bayar bangun tol dari pajak rakyat hasil ngutang jga yg bayar rakyat emang jokowi doang yg bayar mikir satu lgi gw cma ken jelas maksud klian bkn serang kalian
540,positif,ga ada yg di buat dari gestur pak prabowo bang sandiuno semua alami no pencitraan no nyontek an itu menandakan pa ps menghargai rakyat yg mengamanahkan kepercayaan kpd mrk sandi mengajak org yg blm mempunyai pilihan supaya tdk ragu utk mencoblos no dua,ga ada yg di buat dari gestur pak prabowo bang sandiuno semua alami no citra no nyontek an itu tanda pa ps harga rakyat yg amanah percaya kpd mrk sandi ajak org yg blm punya pilih supaya tdk ragu utk coblos no dua
541,negatif,gaji bakal seluruhnya disumbang kerakyat wkwk jaman purba,gaji bakal seluruh sumbang rakyat wkwk jaman purba
542,positif,pembahasan perekonomian yg digagas prabowo sandi menurunkan tarif harga yg kian meroket menjadi stabil itu yg aku tunggu,bahas ekonomi yg gagas prabowo sandi turun tarif harga yg kian roket jadi stabil itu yg aku tunggu
543,positif,itu bisnis hardware bukan esport kalau kita pengekspor hardware seperti itu gw dukung tapi ini kita sebagai user pengaruh kepada ke ekonomian kita nggak ada seujung jari,itu bisnis hardware bukan esport kalau kita ekspor hardware seperti itu gw dukung tapi ini kita bagai user pengaruh kepada ke ekonomi kita nggak ada ujung jari
544,netral,tak ambil gaji jika menang pilpres prabowo sandi ikuti sederet presiden terkenal prabowo,tak ambil gaji jika menang pilpres prabowo sandi ikut deret presiden kenal prabowo
545,negatif,emg bisa ya saksi menghalangi dia bukannya cmn ngejelasin aja yg menentukan boleh tidaknya kan panitianya gmn shi apa kami pikir itu panitianya digaji prabowo ya bukan digaji jokowi,emg bisa ya saksi halang dia bukan cmn ngejelasin aja yg tentu boleh tidak kan panitia gmn shi apa kami pikir itu panitia gaji prabowo ya bukan gaji jokowi
546,netral,kan pak bowo sdh ungkap semlm waktu salah kelola perekonomian presiden salah pak jokowi kata pak bowo,kan pak bowo sdh ungkap semlm waktu salah kelola ekonomi presiden salah pak jokowi kata pak bowo
547,netral,arah perekonomian indonesia salah kata prabowo warta ekonomi,arah ekonomi indonesia salah kata prabowo warta ekonomi
548,positif,ternyata ga cuma aku ya yg terheran coba lihat video closing statement tusuk prabowo sandi masa ngomongnya enak bener kalau pgn harga sembako murah tusuk kalau tdk pgn impor tusuk kayanya sorga bgt dah haha takut aja ntar kaya di venezuela,nyata ga cuma aku ya yg heran coba lihat video closing statement tusuk prabowo sandi masa ngomongnya enak bener kalau pgn harga sembako murah tusuk kalau tdk pgn impor tusuk kaya sorga bgt dah haha takut aja ntar kaya di venezuela
549,negatif,mereka bhkan kalah dari cina soal ekonomi sama dgan korut soal persenjataan arttinya lae ku sehebat apa pun pemimpin negara kita ini orang miskin tidak akan bisa di hilangkan,mereka bhkan kalah dari cina soal ekonomi sama dgan korut soal senjata arttinya lae ku hebat apa pun pimpin negara kita ini orang miskin tidak akan bisa di hilang
550,negatif,ketika prabowo bilang agar contoh cina sepertinya ingin buruhnya kerja satu jam sehari libur cuma hari minggu trus gaji buruhnya ga dibayar seperti nasib satu buruhnya yg gajinya terkatung katung bertahun tahun,ketika prabowo bilang agar contoh cina seperti ingin buruh kerja satu jam hari libur cuma hari minggu trus gaji buruh ga bayar seperti nasib satu buruh yg gaji katung katung tahun tahun
551,negatif,debat terdahulu jebakannya unicorn sekarang mau jebak prabowo dgn mobile legend please apa gak ada lg pertanyaan seputar ekonomi kerakyatan hobi banget nih orang main jebak jebakan jadi gak respect gw uasdifitnah keji dan brutal,debat dahulu jebak unicorn sekarang mau jebak prabowo dgn mobile legend please apa gak ada lg tanya putar ekonomi rakyat hobi banget nih orang main jebak jebak jadi gak respect gw uasdifitnah keji dan brutal
553,positif,sudah waktunya ganti pemimpin karena kami butuh perubahan tahun pak jokowi memang membangun tetapi sdm malah menurun dan kurang dalam ekonomi pendapatan perkavita rakyat jelata waktunya ganti pemimpin waktunya perubahan,sudah waktu ganti pimpin karena kami butuh ubah tahun pak jokowi memang bangun tetapi sdm malah turun dan kurang dalam ekonomi dapat perkavita rakyat jelata waktu ganti pimpin waktu ubah
554,positif,alhamdulillah bang sandi semoga bisa memimpin negeri ini bersama pak prabowo kami dukung kebijakan pak prabowo bersama bang sandi dalam memperbaiki ekonomi yg terpuruk dalam tahun terakhir salam dari kami agung anfaunnas surabaya,alhamdulillah bang sandi moga bisa pimpin negeri ini sama pak prabowo kami dukung bijak pak prabowo sama bang sandi dalam baik ekonomi yg puruk dalam tahun akhir salam dari kami agung anfaunnas surabaya
555,positif,jokowi dan sepakbola indonesia satu tujuan indonesia dihargai negara lain,jokowi dan sepakbola indonesia satu tuju indonesia harga negara lain
556,positif,semoga pak prabowo jadi presiden agar ekonomi bisa maju dan dunia perawat menjadi lebih baik,moga pak prabowo jadi presiden agar ekonomi bisa maju dan dunia awat jadi lebih baik
557,netral,pernyataan prabowo subianto dalam debat capres tadi malam yang menyebutkan penanganan ekonomi adalah kesalahan presiden sebelumnya dijadikan bumerang oleh tkn jokowi maruf,nyata prabowo subianto dalam debat capres tadi malam yang sebut tangan ekonomi adalah salah presiden belum jadi bumerang oleh tkn jokowi maruf
558,negatif,bagi jokowi rakyat indonesia sudah makmur ekonomi naik itu suatu prestasi luar biasa alias meroket tapi yg bikin saya bingung kenapa mesti keluar kartu kartu lagi,bagi jokowi rakyat indonesia sudah makmur ekonomi naik itu suatu prestasi luar biasa alias roket tapi yg bikin saya bingung kenapa mesti keluar kartu kartu lagi
559,netral,gaji ditransfer aja hemat ongkos,gaji transfer aja hemat ongkos
561,negatif,tidak dapat membedakan mana uang rakyat untuk gaji yang dimakan anak istrinya dengan syahwat seolah akan berkuasa selamanya ingat itupun kan berlalu,tidak dapat beda mana uang rakyat untuk gaji yang makan anak istri dengan syahwat olah akan kuasa lama ingat itu kan lalu
562,negatif,terus pencabutan subsidi tu kmana larinya pembangunan infrastruktur kan hasil ngutang ekonomi yg ktanya meroket nyatanya macet yg jelas dipake korupsi partai pendukung khususnya pdip salut buat loe yg perlu subsidi tapi apakah rakyat indonesia setara sama loe ekonominya,terus cabut subsidi tu kmana lari bangun infrastruktur kan hasil ngutang ekonomi yg ktanya roket nyata macet yg jelas dipake korupsi partai dukung khusus pdip salut buat loe yg perlu subsidi tapi apakah rakyat indonesia tara sama loe ekonomi
563,positif,jokowi tetap sederhana di mata saya di mata saya meskipun sepatu jokowi harganya juta dimata saya jokowi tetap sederhana mau pake baju hugo boss pun di mata saya jokowi tetap terlihat,jokowi tetap sederhana di mata saya di mata saya meski sepatu jokowi harga juta mata saya jokowi tetap sederhana mau pake baju hugo boss pun di mata saya jokowi tetap lihat
564,positif,ternyata jokowi lebih mengerti tetangga ekonomi negara dari pada uno,nyata jokowi lebih erti tetangga ekonomi negara dari pada uno
565,netral,meneropong kondisi makro ekonomi indonesia di era jokowi,teropong kondisi makro ekonomi indonesia di era jokowi
566,negatif,baik kan tim nya pak jokowi dikasih duit katanya karena kami paham betapa gembel nya hidupnya kampret makanya rela harga diri ditukar sama uang yg buat beli bensin mobil aja kagak cukup,baik kan tim nya pak jokowi kasih duit kata karena kami paham betapa gembel nya hidup kampret makanya rela harga diri tukar sama uang yg buat beli bensin mobil aja kagak cukup
567,negatif,bukan hanya kurang milenial tapi memang dia sama sekali ga paham potensi bisnis di dunia digitalisasi apalagi jika itu tentang ekonomi kreatif dan era industri apa yang dia tahu nothing sementara saat ini pemerintahan jokowi sudah menyiapkan infrastruktur ke arah sana,bukan hanya kurang milenial tapi memang dia sama sekali ga paham potensi bisnis di dunia digitalisasi apalagi jika itu tentang ekonomi kreatif dan era industri apa yang dia tahu nothing sementara saat ini perintah jokowi sudah siap infrastruktur ke arah sana
