,sentimen,before,after
518,positif,"wajar pak @jokowi mengucapkan "" terima kasih istriku "" pada ibu iriana. karena.., berkat istri yg tidak pungam/sok-sok'an, beliau bisa fokus memperbaiki ekonomi kita yg sudah ""salah arah"" berpuluh tahun. {kata @prabowo loh } dan berhasil nyataðÿ‘ðÿ» pic.twitter.com/adg1eu27jp","wajar pak @jokowi mengucapkan "" terima kasih istriku "" pada ibu iriana. karena.., berkat istri yg tidak pungam/sok-sok'an, beliau bisa fokus memperbaiki ekonomi kita yg sudah ""salah arah"" berpuluh tahun. {kata @prabowo loh } dan berhasil nyataðÿ‘ðÿ»"
519,positif,"bnyk beramal,jgn salahkan presiden, otaknya gak jenius.masaknnya bs jdi kurang enak n harga jualnya mahal jadinya sepi pembeli ðÿ™ðÿ™","bnyk beramal,jgn salahkan presiden, otaknya gak  bs jdi kurang enak n harga jualnya mahal jadinya sepi pembeli ðÿ™ðÿ™"
524,netral,ahy minta prabowo hargai jasa presiden sebelumnya ,ahy minta prabowo hargai jasa presiden sebelumnya
525,negatif,memang @sandiuno itu tdk memahami apapun tentang mengelola negara.termasuk org disekitarnya yg memberi masukan ekonomi kpd cawapres nya,memang @sandiuno itu tdk memahami apapun tentang mengelola  org disekitarnya yg memberi masukan ekonomi kpd cawapres nya
527,netral,nyatanya pemerintah di era jokowi sangat mendukung perkembangan ekonomi digitalâ bukansalahbapak jokowi menang total debat terima kasih istriku prabowo salahkan sby pic.twitter.com/ulj9ufyhfi,nyatanya pemerintah di era jokowi sangat mendukung perkembangan ekonomi digitalâ bukansalahbapak jokowi menang total debat terima kasih istriku prabowo salahkan sby
533,negatif,"bicara soal pajak. soal ingin menaikkan pajak. semuanya serba pajak. pajak sekarang belum bayar, sok sokan mau naikin pajak. sehat prabowo? jokowi menang total debat jokowi putihkan gbk capres02tukang teror pic.twitter.com/ayybepyarp","bicara soal pajak. soal ingin menaikkan pajak. semuanya serba pajak. pajak sekarang belum bayar, sok sokan mau naikin pajak. sehat prabowo? jokowi menang total debat jokowi putihkan gbk capres02tukang teror"
539,netral,"jokowi: 5 tahun ke depan, ekonomi indonesia makin kuat  https://m.liputan6.com/bisnis/read/3940876/jokowi-5-tahun-ke-depan-ekonomi-indonesia-makin-kuatâ â€¦","jokowi: 5 tahun ke depan, ekonomi indonesia makin kuat   â€¦"
544,netral,"tak ambil gaji jika menang pilpres, prabowo-sandi ikuti sederet presiden terkenal prabowo http://www.rmoljakarta.com/read/2019/04/14/56505/tak-ambil-gaji-jika-menang-pilpres,-prabowo-sandi-ikuti-sederet-presiden-terkenal-â â€¦","tak ambil gaji jika menang pilpres, prabowo-sandi ikuti sederet presiden terkenal prabowo  â€¦"
546,netral,kan pak bowo sdh ungkap semlm waktu debat.ini salah kelola perekonomian presiden2 sebelumnya.bukan salah pak jokowi kata pak bowo.,kan pak bowo sdh ungkap semlm waktu  salah kelola perekonomian presiden2  salah pak jokowi kata pak bowo.
547,netral,"arah perekonomian indonesia salah, kata prabowo - warta ekonomi  https://www.wartaekonomi.co.id/read223690/arah-perekonomian-indonesia-salah-kata-prabowo.htmlâ â€¦","arah perekonomian indonesia salah, kata prabowo - warta ekonomi   â€¦"
550,negatif,"ketika prabowo bilang agar contoh cina. sepertinya ingin buruhnya kerja 12 jam sehari, libur cuma hari minggu. trus gaji buruhnya ga dibayar. seperti nasib 1.400 buruhnya yg gajinya terkatung-katung bertahun-tahun.  https://finance.detik.com/berita-ekonomi-bisnis/d-4510088/selain-kerja-12-jamhari-karyawan-jack-ma-cuma-libur-1-harimingguâ â€¦","ketika prabowo bilang agar contoh cina. sepertinya ingin buruhnya kerja 12 jam sehari, libur cuma hari minggu. trus gaji buruhnya ga dibayar. seperti nasib 1.400 buruhnya yg gajinya terkatung-katung bertahun-tahun.   â€¦"
553,positif,"sudah waktunya ganti pemimpin, karena kami butuh perubahan , 5 tahun pak jokowi memang membangun , tetapi sdm malah menurun dan kurang dalam ekonomi pendapatan perkavita rakyat jelata , waktunya ganti pemimpin , waktunya perubahan.  pic.twitter.com/sqzayznpuo","sudah waktunya ganti pemimpin, karena kami butuh perubahan , 5 tahun pak jokowi memang membangun , tetapi sdm malah menurun dan kurang dalam ekonomi pendapatan perkavita rakyat jelata , waktunya ganti pemimpin , waktunya perubahan."
557,netral,"pernyataan prabowo subianto dalam debat capres tadi malam, yang menyebutkan penanganan ekonomi adalah kesalahan presiden sebelumnya, dijadikan bumerang oleh tkn jokowi-ma'ruf.  http://news.rakyatku.com/read/147459/2019/04/14/erick-thohir-ungkit-pernyataan-prabowo-andi-arief-sby-tak-marah-kok-pak-erick-â â€¦","pernyataan prabowo subianto dalam debat capres tadi malam, yang menyebutkan penanganan ekonomi adalah kesalahan presiden sebelumnya, dijadikan bumerang oleh tkn jokowi-ma'ruf.   â€¦"
563,positif,"jokowi tetap sederhana di mata saya  di mata saya...  meskipun sepatu jokowi harganya 100 juta... dimata saya , jokowi tetap sederhana  mau pake baju hugo boss pun... ,di mata saya jokowi tetap terlihat...  https://www.facebook.com/100001227365004/posts/2315478811836342/â â€¦","jokowi tetap sederhana di mata saya  di mata saya...  meskipun sepatu jokowi harganya 100 juta... dimata saya , jokowi tetap sederhana  mau pake baju hugo boss pun... ,di mata saya jokowi tetap terlihat...   â€¦"
565,netral,meneropong kondisi makro ekonomi indonesia di era jokowi  https://m.liputan6.com/bisnis/read/3940859/meneropong-kondisi-makro-ekonomi-indonesia-di-era-jokowiâ â€¦,meneropong kondisi makro ekonomi indonesia di era jokowi   â€¦
570,netral,pernyataan prabowo buat demokrat marah - warta ekonomi  https://www.wartaekonomi.co.id/read223689/pernyataan-prabowo-buat-demokrat-marah.htmlâ â€¦,pernyataan prabowo buat demokrat marah - warta ekonomi   â€¦
580,positif,kami rakyat kecil menitipkan harapan pada bpk prabowo sandiaga..perubahan ekonomi.keadilan hukum.polihkan kembali kerukunan ber bangsa. bernegara.bertetangga antar suku.dan antar agama.itu saja.,kami rakyat kecil menitipkan harapan pada bpk prabowo sandiaga..perubahan   kembali kerukunan ber bangsa.  antar  antar  saja.
583,netral,"bila menang pilpres 2019, prabowo subianto dan sandi uno janji tidak ambil gaji https://goo.gl/fb/qyojafâ berita breaking peristiwa","bila menang pilpres 2019, prabowo subianto dan sandi uno janji tidak ambil gaji  berita breaking peristiwa"
584,netral,"prabowo nilai ekonomi ri salah arah, karena para presiden sebelum jokowi https://goo.gl/fb/cu5xj7â berita breaking peristiwa","prabowo nilai ekonomi ri salah arah, karena para presiden sebelum jokowi  berita breaking peristiwa"
586,netral,"bila terpilih, prabowo-sandi akan berikan seluruh gajinya untuk fakir miskin  http://dlvr.it/r2lklyâ ","bila terpilih, prabowo-sandi akan berikan seluruh gajinya untuk fakir miskin"
590,positif,ngakak guling guling liat jokowi ngajarin ekonomi makro dan mikro sama bang@sandiaga uno  https://twitter.com/fadlizon/status/1117302566759493632â â€¦,ngakak guling guling liat jokowi ngajarin ekonomi makro dan mikro sama bang@sandiaga uno   â€¦
593,netral,"prabowo-sandi tolak terima gaji jika terpilih, berapa sih besaran gajinya?  http://akurat.co/ekonomi/id-590770-read-prabowosandi-tolak-terima-gaji-jika-terpilih-berapa-sih-besaran-gajinyaâ â€¦","prabowo-sandi tolak terima gaji jika terpilih, berapa sih besaran gajinya?   â€¦"
594,positif,"alhamdulillah, ekonomi kita maju bersama jokowi. kuwera terima kasih istriku pic.twitter.com/39flklxxuv","alhamdulillah, ekonomi kita maju bersama jokowi. kuwera terima kasih istriku"
595,netral,ahy geram ke prabowo gara-gara ini - warta ekonomi  https://www.wartaekonomi.co.id/read223688/ahy-geram-ke-prabowo-gara-gara-ini.htmlâ â€¦,ahy geram ke prabowo gara-gara ini - warta ekonomi   â€¦
596,negatif,"berita yang menyalahkan sby sebagai salah satu pembuat kesalahan dalam perekonomian indonesia, mungkin sebaiknya hal tersebut tidak disebut prabowo ke muka publik. suatu kesalahan yang terlihat konyol.  http://cnn.id/386111â ","berita yang menyalahkan sby sebagai salah satu pembuat kesalahan dalam perekonomian indonesia, mungkin sebaiknya hal tersebut tidak disebut prabowo ke muka publik. suatu kesalahan yang terlihat konyol."
598,positif,"allah swt sdh begitu baik kpd kami. kami juga berterima kasih pd indonesia, yg luar biasa kpd kami. kami berkomitmen tdk ambil gaji serupiah pun jika kami dpt amanah, tegas sandiaga.  ""kita mau buktikan kita tulus kpd negara dan bangsa,"" tambah prabowo.   https://www.gelora.co/2019/04/janji-tak-ambil-gaji-jika-terpilih.html?m=1â â€¦","allah swt sdh begitu baik kpd kami. kami juga berterima kasih pd indonesia, yg luar biasa kpd kami. kami berkomitmen tdk ambil gaji serupiah pun jika kami dpt amanah, tegas sandiaga.  ""kita mau buktikan kita tulus kpd negara dan bangsa,"" tambah prabowo.    â€¦"
602,positif,dengan memilih dan coblos no 2 @prabowo @sandiuno maka anda sama dengan infaq 5th karna gajinya prabowosandi di infaqkan kepada kaum dhuafa dan anak yatim di in ah indonesia jatim mantap pilih prabowo jatim mantap pilih prabowo pic.twitter.com/zpno3e1eo2,dengan memilih dan coblos no 2 @prabowo @sandiuno maka anda sama dengan infaq 5th karna gajinya prabowosandi di infaqkan kepada kaum dhuafa dan anak yatim di in ah indonesia jatim mantap pilih prabowo jatim mantap pilih prabowo
608,netral,fadli zon: prabowo hanya ingatkan ekonomi indonesia harus berpijak ke pasal 33 uud 45 indonesia merahputih sunday minggusyantai https://merahputih.com/post/read/fadli-zon-prabowo-hanya-ingatkan-ekonomi-indonesia-harus-berpijak-ke-pasal-33-uud-45â â€¦,fadli zon: prabowo hanya ingatkan ekonomi indonesia harus berpijak ke pasal 33 uud 45 indonesia merahputih sunday minggusyantai  â€¦
609,positif,"komentarnya bagus. tapi alangkah indshnya jika ibu bilang, jokowi lawan sang penantang. gosipan warung juga aspirasi masyarakat, indahnya saling menghargai nasehatbukanpakar https://twitter.com/godisko/status/1117106344991936512â â€¦","komentarnya bagus. tapi alangkah indshnya jika ibu bilang, jokowi lawan sang penantang. gosipan warung juga aspirasi masyarakat, indahnya saling menghargai nasehatbukanpakar  â€¦"
610,positif,"hargai perbedaan, seluruh rakyat bersatu dalam kebersamaan yang must dibawah kepemimpinan bapak jokowi aaamiin.  https://twitter.com/jokowi/status/1117239664727875584â â€¦","hargai perbedaan, seluruh rakyat bersatu dalam kebersamaan yang must dibawah kepemimpinan bapak jokowi aaamiin.   â€¦"
611,negatif,"beda dengan sebelah! prabowo sandi tidak akan ambil gaji jika jadi presiden, untuk fakir miskin saja  http://dlvr.it/r2nnphâ ","beda dengan sebelah! prabowo sandi tidak akan ambil gaji jika jadi presiden, untuk fakir miskin saja"
613,positif,"preseden paling fenomenal ahok: keras dan tajam ke keluarga miskin jakarta.mereka digusuri dicerabut sosial ekonomi dari tempat tinggalnya. sementara sama pemodal macam podmoro, behave nya lembut penuh kasih sayang.ujung2nya: si dirut pengembangnya masuk bui,ahok nya pun tumbang","preseden paling fenomenal ahok: keras dan tajam ke keluarga miskin  digusuri dicerabut sosial ekonomi dari tempat tinggalnya. sementara sama pemodal macam podmoro, behave nya lembut penuh kasih  si dirut pengembangnya masuk bui,ahok nya pun tumbang"
615,netral,"sby di singapur yah, video yg nyebar itu video lawas apapun itu tak masalah jika prabowo menyalahkan pemerintahan sebelumnya tapi akam coba perbaiki. gaji akan disumbangkan meski tunjangan2 lebih besar no problem yg penting niat nya dl, sapa tahu tunjangannya jg disumbangkan.  https://twitter.com/metro_tv/status/1117376960433233920â â€¦","sby di singapur yah, video yg nyebar itu video lawas apapun itu tak masalah jika prabowo menyalahkan pemerintahan sebelumnya tapi akam coba perbaiki. gaji akan disumbangkan meski tunjangan2 lebih besar no problem yg penting niat nya dl, sapa tahu tunjangannya jg disumbangkan.   â€¦"
616,netral,"@jokowi dalam kampanye akbar di gbk bahwa pancasila, nkri, bhinneka tunggal ika dan uud 1945 sudah final dan harga mati sehingg tidak bisa diganggu gugat. pancasila harga mati lestarikan pancasila pic.twitter.com/cqrl3ccyi9","@jokowi dalam kampanye akbar di gbk bahwa pancasila, nkri, bhinneka tunggal ika dan uud 1945 sudah final dan harga mati sehingg tidak bisa diganggu gugat. pancasila harga mati lestarikan pancasila"
619,negatif,waktu tax amnesty kemarin prabowo sama sandiaga uno ini bayar pajak gak ya? kok namanya masih ada di paradise papers ðÿ™„  pic.twitter.com/etxpzhyiab,waktu tax amnesty kemarin prabowo sama sandiaga uno ini bayar pajak gak ya? kok namanya masih ada di paradise papers ðÿ™„
622,netral,erwin aksa harap prabowo punya solusi untuk perekonomian  https://bisnis.tempo.co/read/1195634/erwin-aksa-harap-prabowo-punya-solusi-untuk-perekonomian?utm_source=digital%20marketing&utm_medium=twitter&utm_campaign=dlvritâ â€¦,erwin aksa harap prabowo punya solusi untuk perekonomian   â€¦
623,netral,ini yang tak akan bisa dilakukan oleh jokowi - maruf. mereka belum selesai dengan urusan materi.  prabowo-sandi tak akan ambil gaji sepeser pun jika terpilih   https://m.kumparan.com/amp/@kumparannews/prabowo-sandi-tak-akan-ambil-gaji-sepeser-pun-jika-terpilih-1qsh5p8xjqe?__twitter_impression=trueâ â€¦,ini yang tak akan bisa dilakukan oleh jokowi - maruf. mereka belum selesai dengan urusan materi.  prabowo-sandi tak akan ambil gaji sepeser pun jika terpilih    â€¦
625,netral,"tak dukung jokowi lagi, dahlan iskan kini ada di kubu prabowo dulu dukung jokowi krn miliki harapan pertumbuhan ekonomi tp tdk terlaksana. https://pilpres.tempo.co/read/1195105/tak-dukung-jokowi-lagi-dahlan-iskan-kini-ada-di-kubu-prabowoâ â€¦ minggu bogor banten belitung jakarta tangerang bandung bekasi cirebon jabar juara jateng semarang jatim","tak dukung jokowi lagi, dahlan iskan kini ada di kubu prabowo dulu dukung jokowi krn miliki harapan pertumbuhan ekonomi tp tdk terlaksana.  â€¦ minggu bogor banten belitung jakarta tangerang bandung bekasi cirebon jabar juara jateng semarang jatim"
626,positif,"komitmen prabowo-sandi akan memberikan gajinya kepada kaum dhuafa.  alhamdulillah subhanallah ini sejarah presiden & wapres indonesia.  cc, @gunromli @dennysiregar7 @permadiaktivis_ pic.twitter.com/kxbwzmyxt6","komitmen prabowo-sandi akan memberikan gajinya kepada kaum dhuafa.  alhamdulillah subhanallah ini sejarah presiden & wapres indonesia.  cc, @gunromli @dennysiregar7 @permadiaktivis_"
627,netral,prabowo-sandi mengatakan tak bakal mengambil gaji jika terpilih dalam pilpres 2019. kabar politik pilpres pilpres2019 http://zpr.io/gbgsdâ,prabowo-sandi mengatakan tak bakal mengambil gaji jika terpilih dalam pilpres 2019. kabar politik pilpres pilpres2019
632,positif,prabowo sandi karna gaji mereka selama 5 thn akan di sumbangkan ke kaum duafa dan fakir miskin  https://twitter.com/metro_tv/status/1117118019224756224â â€¦,prabowo sandi karna gaji mereka selama 5 thn akan di sumbangkan ke kaum duafa dan fakir miskin   â€¦
633,netral,kader-kader partai demokrat walkout setelah prabowo menyalahkan presiden-presiden sebelum jokowi sebagai yang bertanggung jawab pada kesalahan kebijakan ekonomi.  https://nasional.tempo.co/read/1195503/kata-demokrat-prabowo-salahkan-presiden-presiden-sebelum-jokowi?utm_source=digital%20marketing&utm_medium=facebook&utm_campaign=dlvritâ â€¦,kader-kader partai demokrat walkout setelah prabowo menyalahkan presiden-presiden sebelum jokowi sebagai yang bertanggung jawab pada kesalahan kebijakan ekonomi.   â€¦
634,negatif,"gak ambil gaji, tapi perusahaanya siap menguadai proyek2 besar ðÿ˜‚ðÿ˜‚ðÿ˜‚ kepada,sobat2 sekalian, jangan golput ya, ke tps pilih jokowi. selamatkan bangsa kita....ðÿ˜‚ðÿ˜‚ðÿ˜‚ https://news.detik.com/berita/d-4509660/janji-tak-ambil-gaji-jika-menang-pilpres-prabowo-bukti-kita-tulus?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=facebook#echobox=1555173787â â€¦","gak ambil gaji, tapi perusahaanya siap menguadai proyek2 besar ðÿ˜‚ðÿ˜‚ðÿ˜‚ kepada,sobat2 sekalian, jangan golput ya, ke tps pilih jokowi. selamatkan bangsa kita....ðÿ˜‚ðÿ˜‚ðÿ˜‚  â€¦"
637,netral,"jokowi: 4,5 tahun pemerintah kerja keras lakukan 3 hal dukung ekonomi digital bukansalahbapak jokowi menang total debat terima kasih istriku prabowo salahkan sby pic.twitter.com/d0k1ewxziv","jokowi: 4,5 tahun pemerintah kerja keras lakukan 3 hal dukung ekonomi digital bukansalahbapak jokowi menang total debat terima kasih istriku prabowo salahkan sby"
639,negatif,"maaf, sekadar mengingatkan. baoak sendiri yang menargetkan tumbah-tumbuh. pertumbuhan ekonomi 7% seperti janji jokowi akan terwujud di 2017  https://finance.detik.com/berita-ekonomi-bisnis/d-2781264/pertumbuhan-ekonomi-7-seperti-janji-jokowi-akan-terwujud-di-2017â â€¦","maaf, sekadar mengingatkan. baoak sendiri yang menargetkan tumbah-tumbuh. pertumbuhan ekonomi 7% seperti janji jokowi akan terwujud di 2017   â€¦"
641,netral,"tak cuma syok ekonomi, tax ratio kilat ala prabowo keliru  http://cnn.id/386187?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmedâ â€¦","tak cuma syok ekonomi, tax ratio kilat ala prabowo keliru   â€¦"
