,sentimen,before,after
246,netral,Ayo @KPU_ID @KPU_RI segera usut kalian di gaji oleh rakyat...,ayo @kpu_id @kpu_ri segera usut kalian di gaji oleh rakyat...
247,netral,"BENARKAH KONDISI BUMN KITA GOYAH?  Prabowo Subianto mengatakan, Badan Usaha Milik Negara (BUMN) yang menjadi benteng terakhir perekonomian nasional saat ini malah goyah. Benarkah?  Dikutip...  https://www.merdeka.com/uang/disebut-goyah-bumn-cetak-laba-rp-188-triliun-di-2018.htmlÂ â€¦","benarkah kondisi bumn kita goyah?  prabowo subianto mengatakan, badan usaha milik negara (bumn) yang menjadi benteng terakhir perekonomian nasional saat ini malah goyah. benarkah?  dikutip...  https://www.merdeka.com/uang/disebut-goyah-bumn-cetak-laba-rp-188-triliun-di-2018.htmlâ â€¦"
248,negatif,"Dipikirnya pengembangan esport itu main doang? Aplikasi yg ada di smartphone itu byk yg mulainya dr ""main doang"" terus jd aplikasi2 yg byk manfaatnya. Kata siapa pengangguran digaji? Byk baca, buka wawasan. Jgn mpermalukan gen Z.","dipikirnya pengembangan esport itu main doang? aplikasi yg ada di smartphone itu byk yg mulainya dr ""main doang"" terus jd aplikasi2 yg byk manfaatnya. kata siapa pengangguran digaji? byk baca, buka wawasan. jgn mpermalukan gen z."
249,positif,"Anda sehat?pangkalan itu harga udah di tentukan mas,anda fkir saya bodoh,justru semenjak jokowi subsidi gas di kurangi di alih kan ke dana pkh tadi,jadi cuma Ä‘i bolak balik aja,gk perlu org pinter klw cuma mbolak balik subsidiðŸ˜‚","anda sehat?pangkalan itu harga udah di tentukan mas,anda fkir saya bodoh,justru semenjak jokowi subsidi gas di kurangi di alih kan ke dana pkh tadi,jadi cuma ä‘i bolak balik aja,gk perlu org pinter klw cuma mbolak balik subsidiðÿ˜‚"
250,positif,Apapun yang terjadi @ygofficialblink Harga mati!! Apapun yang terjadi Jokowi&Amin untuk NKRI. @kpopzoneID,apapun yang terjadi @ygofficialblink harga mati!! apapun yang terjadi jokowi&amin untuk nkri. @kpopzoneid
251,netral,"pak prabowo dan pak sandi pak jokowi itu sudah melakukan semenjak menjadi walikota gaji beliau di kasihkan ke warga solo yang membutuhkan,  ðŸ˜Š","pak prabowo dan pak sandi pak jokowi itu sudah melakukan semenjak menjadi walikota gaji beliau di kasihkan ke warga solo yang membutuhkan,  ðÿ˜š"
252,positif,"Prabowo-Sandi memang pasangan yang harmonis, tahu diri dan mengerti posisinya masing-masing ðŸ‘. Bukan pencintraan, bukan kepura-puraan, mereka saling menghargai satu sama lain ðŸ˜˜. Beda dengan pasangan Goal Getter dan Boneka. UASdifitnah Keji Dan Brutal https://twitter.com/AkunTofa/status/1117297319966199808Â â€¦","prabowo-sandi memang pasangan yang harmonis, tahu diri dan mengerti posisinya masing-masing ðÿ‘. bukan pencintraan, bukan kepura-puraan, mereka saling menghargai satu sama lain ðÿ˜˜. beda dengan pasangan goal getter dan boneka. uasdifitnah keji dan brutal https://twitter.com/akuntofa/status/1117297319966199808â â€¦"
253,negatif,LOE katrok loe....tekhnologi digital sekarang mampu meraih pendapatan ekonomi yang harus diperhatikan..prabowo saja yg orang kuno....taunya elus elus ekor kuda,loe katrok loe....tekhnologi digital sekarang mampu meraih pendapatan ekonomi yang harus diperhatikan..prabowo saja yg orang kuno....taunya elus elus ekor kuda
254,positif,"Yg biasa ngemplang pajak, korupsi maen proyek, mafia impor keknya udh pd meriang takut Prabowo menang.. Tusuk Prabowo Sandi UASdifitnah Keji Dan Brutal","yg biasa ngemplang pajak, korupsi maen proyek, mafia impor keknya udh pd meriang takut prabowo menang.. tusuk prabowo sandi uasdifitnah keji dan brutal"
255,positif,"Semoga yg Amanah, ikhlas, tegas, ekonomi pro rakyat kecil, peduli petani, nelayan, buruh, pedagang kecil, yg menuju masyarakat yg adil, makmur, sejahtera dan aman. Insyaallah Pak Prabowo Subianto dan Sandi Aga memenangkan pilpres bulan April. Amin x 3 Yra !!!!","semoga yg amanah, ikhlas, tegas, ekonomi pro rakyat kecil, peduli petani, nelayan, buruh, pedagang kecil, yg menuju masyarakat yg adil, makmur, sejahtera dan aman. insyaallah pak prabowo subianto dan sandi aga memenangkan pilpres bulan april. amin x 3 yra !!!!"
256,netral,"16rb kl anda bl di agen langsung,,malah dapet 15rb...  Kl gas 18rb itu dr agen ,ke konsumen .....artinya orang jualan ya pasti cr untung,,itu namane perputaran roda ekonomiðŸ™","16rb kl anda bl di agen langsung,,malah dapet 15rb...  kl gas 18rb itu dr agen ,ke konsumen .....artinya orang jualan ya pasti cr untung,,itu namane perputaran roda ekonomiðÿ™"
257,negatif,"Memilukan, kemiskinanlah yg membuat Hal ini terjadi. Kalau para pendukung jokowi bilang ekonomi meningkat, Hal seperti ini ga Kita temui di tiap acara jokowi","memilukan, kemiskinanlah yg membuat hal ini terjadi. kalau para pendukung jokowi bilang ekonomi meningkat, hal seperti ini ga kita temui di tiap acara jokowi"
258,positif,"Pak @jokowi kalau bapak jadi boleh tidak saya minta 1 permintaan kecil saja? Tolong hapus kan ""denda"" dari telat bayar (listrik, air, tlp, pajak, bpjs, dll yg kebutuhan inti rakyat), karena denda itu jujur wlwpun kecil nilainya tapi berat untuk kami. terimakasih","pak @jokowi kalau bapak jadi boleh tidak saya minta 1 permintaan kecil saja? tolong hapus kan ""denda"" dari telat bayar (listrik, air, tlp, pajak, bpjs, dll yg kebutuhan inti rakyat), karena denda itu jujur wlwpun kecil nilainya tapi berat untuk kami. terimakasih"
259,positif,"Memiliki pemikiran yang cemerlang untuk kemajuan ekonomi Indonesia melalui konsep ekonomi keumatan, K.H. Maâ€™ruf Amin sangat cocok mendampingi Jokowi maju di pilpres 2019. Pilih Orang Baik Pilihjelas Islamnya Pilih Baju Putih","memiliki pemikiran yang cemerlang untuk kemajuan ekonomi indonesia melalui konsep ekonomi keumatan, k.h. maâ€™ruf amin sangat cocok mendampingi jokowi maju di pilpres 2019. pilih orang baik pilihjelas islamnya pilih baju putih"
260,positif,Itu cuma utk state bahwa Pakde sudah menaikan gaji dan tunjangan saat Pak Prabowo baru berjanji akan menaikan :),itu cuma utk state bahwa pakde sudah menaikan gaji dan tunjangan saat pak prabowo baru berjanji akan menaikan :)
261,positif,"17 april 2019  Marilah kita subuh berjamaah Kita gaungkan shalawat dan doa2, semoga @prabowo dan @sandiuno terpilih jd Presiden ke 8 RI.  Semoga beliau Amanah bekerja untuk rakyat, mengembalikan kedaulatan Indonesia secara ekonomi  Semoga kita semua adil makmur","17 april 2019  marilah kita subuh berjamaah kita gaungkan shalawat dan doa2, semoga @prabowo dan @sandiuno terpilih jd presiden ke 8 ri.  semoga beliau amanah bekerja untuk rakyat, mengembalikan kedaulatan indonesia secara ekonomi  semoga kita semua adil makmur"
262,positif,PS bilang didebat keadaan ekonomi Indonesia saat ini bukan salah @jokowi tp salah pemimpin2 terdahulu. Jd utk penggemar 02 jangan salahkan Jokowi lagi ya krn bosmu udah bilang itu bukan salah Jokowi. Semakin mantap pilih @jokowi. Prabowo Salahkan SBY,ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tp salah pemimpin2 terdahulu. jd utk penggemar 02 jangan salahkan jokowi lagi ya krn bosmu udah bilang itu bukan salah jokowi. semakin mantap pilih @jokowi. prabowo salahkan sby
263,negatif,Yuuk ikut amal hadiahnya dengan mencoblos Prabowo-Sandi.  Jadi Presiden-Wapres Tanpa Digaji itu 'Gila' ! ,yuuk ikut amal hadiahnya dengan mencoblos prabowo-sandi.  jadi presiden-wapres tanpa digaji itu 'gila' ! 
264,positif,"Kalau Pak Prabowo dan Bang Sandi tak ambil gaji jika terpilih nanti, dan seluruh gajinya akan diserahkan kepada fakir miskin dan Dhuafa.. maka saya berjanji untuk  terus membersamai orang tua dalam berjuang untuk...  https://www.facebook.com/1314455819/posts/10218671796488784/Â â€¦","kalau pak prabowo dan bang sandi tak ambil gaji jika terpilih nanti, dan seluruh gajinya akan diserahkan kepada fakir miskin dan dhuafa.. maka saya berjanji untuk  terus membersamai orang tua dalam berjuang untuk...  https://www.facebook.com/1314455819/posts/10218671796488784/â â€¦"
265,netral,Jokowi dan Raja Salman Sepakat Tingkatkan Kerja Sama Ekonomi  http://mediaindonesia.com/read/detail/229640-jokowi-dan-raja-salman-sepakat-tingkatkan-kerja-sama-ekonomiÂ â€¦ via @mediaindonesia,jokowi dan raja salman sepakat tingkatkan kerja sama ekonomi  http://mediaindonesia.com/read/detail/229640-jokowi-dan-raja-salman-sepakat-tingkatkan-kerja-sama-ekonomiâ â€¦ via @mediaindonesia
266,positif,Tapi yang pasti aku lebih tertarik sama programnya jokowi terutama yang trans sumatera. Karna aku mau bgt ekonomi sumatera jauh berkembang dr sekarang.,tapi yang pasti aku lebih tertarik sama programnya jokowi terutama yang trans sumatera. karna aku mau bgt ekonomi sumatera jauh berkembang dr sekarang.
267,positif,Rakyat Indonesia bangga mempunyai Bapak Jokowi yang dihargai oleh Raja arab saudi. Terima kasih Bapak....  https://twitter.com/jokowi/status/1117443800907931648Â â€¦,rakyat indonesia bangga mempunyai bapak jokowi yang dihargai oleh raja arab saudi. terima kasih bapak....  https://twitter.com/jokowi/status/1117443800907931648â â€¦
268,positif,"Nasionalisme beliau luar biasa didunia internasional, dalam beberapa hari ingin pemilu beliau masih saja berkunjung dan memberikan solusi kerja sama perkembangan ekonomi indonesia yang akan datang, mantab bapak jokowidodo lanjutkan","nasionalisme beliau luar biasa didunia internasional, dalam beberapa hari ingin pemilu beliau masih saja berkunjung dan memberikan solusi kerja sama perkembangan ekonomi indonesia yang akan datang, mantab bapak jokowidodo lanjutkan"
269,netral,7. Jokowi juga mampu mengimbangi serangan Prabosan soal mikro. Dia bahkan sengaja menyeret Prabosan dengan visi makro nya dibidang ekonomi digital dan membahasnya dari sisi mikro. Disini sandi mengalami kesalahan fatal dengan menyebut big data untuk e-KTP.,7. jokowi juga mampu mengimbangi serangan prabosan soal mikro. dia bahkan sengaja menyeret prabosan dengan visi makro nya dibidang ekonomi digital dan membahasnya dari sisi mikro. disini sandi mengalami kesalahan fatal dengan menyebut big data untuk e-ktp.
270,netral,"Gas normal"" aja 3kg @18rb Bbm aman"" saja,malah setara harga seluruh indonesia ga seperti dulu.itu artinya keadilan sosial bagi seluruh rakyat indonesia Sembako normal"" aja,mas saya ini jualan makanan jadi setiap hari belanja ke pasar, Belanja ga,bilang mahalðŸ˜‚ Ojo dumehðŸ™","gas normal"" aja 3kg @18rb bbm aman"" saja,malah setara harga seluruh indonesia ga seperti dulu.itu artinya keadilan sosial bagi seluruh rakyat indonesia sembako normal"" aja,mas saya ini jualan makanan jadi setiap hari belanja ke pasar, belanja ga,bilang mahalðÿ˜‚ ojo dumehðÿ™"
271,netral,"Prabowo Sebut Ekonomi Indonesia Salah Arah Karena Presiden Sebelum Jokowi, Kader Demokrat : Kita Keluar Koalisi  http://dlvr.it/R2nxQwÂ  pic.twitter.com/41j78tX8GG","prabowo sebut ekonomi indonesia salah arah karena presiden sebelum jokowi, kader demokrat : kita keluar koalisi  http://dlvr.it/r2nxqwâ  pic.twitter.com/41j78tx8gg"
272,positif,"Do u want to test ur Vice President, sir? ðŸ˜ Saat ini hanya @prabowo @sandiuno solusi utk Indonesia. Mau harga bhn pokok terjangkau, lapangan kerja tersedia, kesejahteraan dan status guru lbh baik, tenaga medis & pasien di perbaiki, maka Tusuk Prabowo Sandi ðŸ¤—ðŸ¤—ðŸ¤—ðŸ¤—ðŸ˜ðŸ˜ðŸ˜ðŸ˜","do u want to test ur vice president, sir? ðÿ˜ saat ini hanya @prabowo @sandiuno solusi utk indonesia. mau harga bhn pokok terjangkau, lapangan kerja tersedia, kesejahteraan dan status guru lbh baik, tenaga medis & pasien di perbaiki, maka tusuk prabowo sandi ðÿ¤—ðÿ¤—ðÿ¤—ðÿ¤—ðÿ˜ðÿ˜ðÿ˜ðÿ˜"
273,netral,Presiden Jokowi dan Raja Salman Sepakat Tingkatkan Kerjasama Ekonomi  http://rri.co.id/post/berita/661551/nasional/presiden_jokowi_dan_raja_salman_sepakat_tingkatkan_kerjasama_ekonomi.htmlÂ â€¦ lewat @berita_rri,presiden jokowi dan raja salman sepakat tingkatkan kerjasama ekonomi  http://rri.co.id/post/berita/661551/nasional/presiden_jokowi_dan_raja_salman_sepakat_tingkatkan_kerjasama_ekonomi.htmlâ â€¦ lewat @berita_rri
274,positif,"Alhamdulillah, dalam membangun ekonomi dan pemerataan yang adil pasti akan mengalami batu aral dan pasti akan ada pihak yang merasa jadi korban.... tapi apa yang bapak kerjakan dan lakukan saat ini saya percaya dan yakin suatu saat anak dan cucu saya yang merasakannya","alhamdulillah, dalam membangun ekonomi dan pemerataan yang adil pasti akan mengalami batu aral dan pasti akan ada pihak yang merasa jadi korban.... tapi apa yang bapak kerjakan dan lakukan saat ini saya percaya dan yakin suatu saat anak dan cucu saya yang merasakannya"
275,positif,Udah jelas unggul @prabowo dong. MENANG TELAK.....!!! EKONOMI MEMANG JAGONYA PAK @sandiuno.,udah jelas unggul @prabowo dong. menang telak.....!!! ekonomi memang jagonya pak @sandiuno.
276,netral,Jika Terpilih Prabowo-Sandi akan Sumbangkan Gajinya untuk Anak Yatim dan Dhuafa  http://bit.ly/2GpAeRdÂ ,jika terpilih prabowo-sandi akan sumbangkan gajinya untuk anak yatim dan dhuafa  http://bit.ly/2gpaerdâ 
277,positif,"Ekonomi salah satu kebangkitan bangsa,teruskan perjuagan pak prabowo_sandi,kami dari padang lawas,sumattra utara (rajuddin harahap)selalu bersama 02.pak prabowo-sandi do'a dan dukugan sama2 kita do'akan,menjadi pak presiden dan wakil presiden thn 2019,amin.","ekonomi salah satu kebangkitan bangsa,teruskan perjuagan pak prabowo_sandi,kami dari padang lawas,sumattra utara (rajuddin harahap)selalu bersama 02.pak prabowo-sandi do'a dan dukugan sama2 kita do'akan,menjadi pak presiden dan wakil presiden thn 2019,amin."
278,netral,"Presiden @jokowi dan Raja Salman menggelar pertemuan bilateral di Istana Pribadi Raja (Al-Qasr Al-Khas), Minggu (14/4) sore.  Dalam pertemuan tersebut Presiden @jokowi dan Raja Salman sepakat akan meningkatkan kerja sama di bidang ekonomi. (Foto dan berita biro pers setpres)  pic.twitter.com/YyJUoMQQBC","presiden @jokowi dan raja salman menggelar pertemuan bilateral di istana pribadi raja (al-qasr al-khas), minggu (14/4) sore.  dalam pertemuan tersebut presiden @jokowi dan raja salman sepakat akan meningkatkan kerja sama di bidang ekonomi. (foto dan berita biro pers setpres)  pic.twitter.com/yyjuomqqbc"
279,netral,"Kalo dekat"" hari H biasanya harga tiketnya turun","kalo dekat"" hari h biasanya harga tiketnya turun"
280,netral,Jokowi-Salman Sepakati Peningkatan Kerjasama Ekonomi  https://ivoox.id/jokowi-salman-sepakati-peningkatan-kerjasama-ekonomi/Â â€¦,jokowi-salman sepakati peningkatan kerjasama ekonomi  https://ivoox.id/jokowi-salman-sepakati-peningkatan-kerjasama-ekonomi/â â€¦
281,netral,"Menang Pilpres 2019, Prabowo-Sandi Komitmen Tidak Ambil Gaji Walapun Serupiah  https://mujahiddakwah.com/2019/04/menang-pilpres-2019-prabowo-sandi-komitmen-tidak-ambil-gaji-walapun-serupiah/Â â€¦ lewat @ https://twitter.com/mujahiddakwah","menang pilpres 2019, prabowo-sandi komitmen tidak ambil gaji walapun serupiah  https://mujahiddakwah.com/2019/04/menang-pilpres-2019-prabowo-sandi-komitmen-tidak-ambil-gaji-walapun-serupiah/â â€¦ lewat @ https://twitter.com/mujahiddakwah"
282,positif,Wajib...pak jokowi 2 periode harga mati....,wajib...pak jokowi 2 periode harga mati....
283,negatif,Bikin puisi tentang ekonomi 5 persen kayak nya,bikin puisi tentang ekonomi 5 persen kayak nya
284,negatif,Ada bukti harga barang di sana turun KARENA TOL ???,ada bukti harga barang di sana turun karena tol ???
285,netral,Jokowi dan Salman sepakati peningkatan kerja sama ekonomi - ANTARA News Jawa Barat https://jabar.antaranews.com/berita/92587/jokowi-dan-salman-sepakati-peningkatan-kerja-sama-ekonomi#.XLNN83UWAlo.twitterÂ â€¦,jokowi dan salman sepakati peningkatan kerja sama ekonomi - antara news jawa barat https://jabar.antaranews.com/berita/92587/jokowi-dan-salman-sepakati-peningkatan-kerja-sama-ekonomi#.xlnn83uwalo.twitterâ â€¦
286,positif,"Siapapun nnti presidennya, tolong program pertamanya harga tiket pesawat buat bulan puasa & lebaran diturunin kyk tahun2 kmren. Kasian kami anak rantau yg rindu rumah, mau puasa & lebaran dirumah. Kangen masakan emak :â€)  Cc: @jokowi @sandiuno @prabowo  pic.twitter.com/egmPlcxmgt","siapapun nnti presidennya, tolong program pertamanya harga tiket pesawat buat bulan puasa & lebaran diturunin kyk tahun2 kmren. kasian kami anak rantau yg rindu rumah, mau puasa & lebaran dirumah. kangen masakan emak :â€)  cc: @jokowi @sandiuno @prabowo  pic.twitter.com/egmplcxmgt"
287,netral,Inilah cara meningkatkan tax ratio tanpa membuat ekonomi terguncang @DitjenPajakRI @prabowo dan @sandiuno jga di ninu ninu donk https://twitter.com/ardibrilian/status/1116925191831969792Â â€¦,inilah cara meningkatkan tax ratio tanpa membuat ekonomi terguncang @ditjenpajakri @prabowo dan @sandiuno jga di ninu ninu donk https://twitter.com/ardibrilian/status/1116925191831969792â â€¦
288,netral,Jika Terpilih Prabowo-Sandi akan Sumbangkan Gajinya untuk Anak Yatim dan Dhuafa  https://suara-islam.com/jika-terpilih-prabowo-sandi-akan-sumbangkan-gajinya-untuk-anak-yatim-dan-dhuafa/Â â€¦ lewat @SuaraIslamOn,jika terpilih prabowo-sandi akan sumbangkan gajinya untuk anak yatim dan dhuafa  https://suara-islam.com/jika-terpilih-prabowo-sandi-akan-sumbangkan-gajinya-untuk-anak-yatim-dan-dhuafa/â â€¦ lewat @suaraislamon
289,netral,"Jika Terpilih, Prabowo Janji Turunkan Harga Listrik di 100 Hari Pertama : Okezone News  https://news.okezone.com/read/2019/04/07/605/2040110/jika-terpilih-prabowo-janji-turunkan-harga-listrik-di-100-hari-pertamaÂ â€¦","jika terpilih, prabowo janji turunkan harga listrik di 100 hari pertama : okezone news  https://news.okezone.com/read/2019/04/07/605/2040110/jika-terpilih-prabowo-janji-turunkan-harga-listrik-di-100-hari-pertamaâ â€¦"
290,positif,"Debat Pamungkas : Jokowi : Visi dan Misinya jauh kedepan. Namun, terlalu jawani untuk debat.  M. Amin : Surprise elemen !  Prabowo : Mengusung program Pelita-nya Orba.  Sandi Uno : Excellent closing. Namun, kena smash Jokowi di ekonomi makro.   Nice debat !  pic.twitter.com/2Fee0WANLb","debat pamungkas : jokowi : visi dan misinya jauh kedepan. namun, terlalu jawani untuk debat.  m. amin : surprise elemen !  prabowo : mengusung program pelita-nya orba.  sandi uno : excellent closing. namun, kena smash jokowi di ekonomi makro.   nice debat !  pic.twitter.com/2fee0wanlb"
